name,author,img_paths,bounding_boxes,text
Mudlarking,Lara Maiklem,dataset\adjusted_dataset\Science-Geography\0000481.jpg,"[[[0, 17], [498, 17], [498, 460], [0, 460]]]","[""mud cark l  r # 6i [ kl e m ing""]"
1491 (Second Edition),Charles C Mann,dataset\adjusted_dataset\Science-Geography\0000482.jpg,[],[]
Endurance,Alfred Lansing,dataset\adjusted_dataset\Science-Geography\0000483.jpg,"[[[29, 87], [479, 87], [479, 149], [29, 149]]]","[""endurance""]"
10% Human,Alanna Collen,dataset\adjusted_dataset\Science-Geography\0000484.jpg,[],[]
The Seven Daughters Of Eve,Bryan Sykes,dataset\adjusted_dataset\Science-Geography\0000485.jpg,"[[[32, 8], [481, 8], [481, 313], [32, 313]]]","[""bryan sykes the seven dauchters of eve tmt intryiticnni atctnifr""]"
The Inevitable,Kevin Kelly,dataset\adjusted_dataset\Science-Geography\0000486.jpg,"[[[12, 88], [504, 88], [504, 144], [12, 144]]]","[""inevitable""]"
Merchants of Doubt,Erik M. Conway,dataset\adjusted_dataset\Science-Geography\0000487.jpg,[],[]
'What Do You Care What Other People Think?',Richard P. Feynman,dataset\adjusted_dataset\Science-Geography\0000488.jpg,"[[[236, 244], [502, 244], [502, 329], [236, 329]]]","[""tou cuae what dthel felfle thine?""]"
Mathematics: A Very Short Introduction,Timothy Gowers,dataset\adjusted_dataset\Science-Geography\0000489.jpg,"[[[151, 209], [483, 209], [483, 263], [151, 263]]]","[""mutaematics tttdrtridg""]"
Help Your Kids with Science,Carol Vorderman,dataset\adjusted_dataset\Science-Geography\0000490.jpg,"[[[1, 132], [511, 132], [511, 320], [1, 320]]]","[""help your kids with scence unicue step-bx-step yisual guide""]"
Becoming Animal,David Abram,dataset\adjusted_dataset\Science-Geography\0000491.jpg,"[[[59, 20], [452, 20], [452, 135], [59, 135]]]","[""b ec omtnt anima l 5724a0o""]"
Blockchain Revolution,Don Tapscott,dataset\adjusted_dataset\Science-Geography\0000492.jpg,[],[]
Logicomix,Apostolos Doxiadis,dataset\adjusted_dataset\Science-Geography\0000493.jpg,"[[[16, 12], [499, 12], [499, 128], [16, 128]]]","[""logicomix""]"
Sapiens,Yuval Noah Harari,dataset\adjusted_dataset\Science-Geography\0000494.jpg,[],[]
The Cloud Book,Richard Hamblyn,dataset\adjusted_dataset\Science-Geography\0000495.jpg,"[[[8, 249], [320, 249], [320, 492], [8, 492]]]","[""the cloud pock qunswnmnl""]"
Salt,Mark Kurlansky,dataset\adjusted_dataset\Science-Geography\0000496.jpg,[],[]
Captivate,Vanessa Van Edwards,dataset\adjusted_dataset\Science-Geography\0000497.jpg,[],[]
Ignition!,John Drury Clark,dataset\adjusted_dataset\Science-Geography\0000498.jpg,"[[[118, 122], [391, 122], [391, 251], [118, 251]]]","[""ignitionl anbnzdt jrd tdetie\""""]"
What If?,Randall Munroe,dataset\adjusted_dataset\Science-Geography\0000499.jpg,"[[[30, 215], [491, 215], [491, 323], [30, 323]]]","[""what if?""]"
Pihkal,Alexander T. Shulgin,dataset\adjusted_dataset\Science-Geography\0000500.jpg,[],[]
How to Lie with Statistics,Darrell Huff,dataset\adjusted_dataset\Science-Geography\0000501.jpg,"[[[15, 13], [481, 13], [481, 252], [15, 252]]]","[""hd 'ar lie with stitistics wairrem hutl ubliray ugttne mtl""]"
Coming Back to Life,Joanna R. Macy,dataset\adjusted_dataset\Science-Geography\0000502.jpg,"[[[101, 127], [419, 127], [419, 203], [101, 203]]]","[""comin back to""]"
Atlantic,Simon Winchester,dataset\adjusted_dataset\Science-Geography\0000503.jpg,"[[[81, 70], [440, 70], [440, 207], [81, 207]]]","[""winchester ~lani/c""]"
How To Read Water,Tristan Gooley,dataset\adjusted_dataset\Science-Geography\0000504.jpg,"[[[0, 311], [512, 311], [512, 474], [0, 474]]]","[""how to read water clues ritterhr feo podeles fc the ee""]"
The Cloud Collector's Handbook,Gavin Pretor-Pinney,dataset\adjusted_dataset\Science-Geography\0000505.jpg,"[[[18, 56], [500, 56], [500, 124], [18, 124]]]","[""cloud collbctor 5 handbodr""]"
The Man Who Loved China,Author and Historian Simon Winchester,dataset\adjusted_dataset\Science-Geography\0000506.jpg,"[[[40, 42], [474, 42], [474, 117], [40, 117]]]","[""the man who loyed catna""]"
The Origin Of Species,Charles Darwin,dataset\adjusted_dataset\Science-Geography\0000507.jpg,"[[[40, 340], [474, 340], [474, 389], [40, 389]]]","[""the oricn \"" species ielukml""]"
The Brain's Way of Healing,Norman Doidge,dataset\adjusted_dataset\Science-Geography\0000508.jpg,"[[[63, 342], [455, 342], [455, 482], [63, 482]]]","[""tk brain\""$ way healing""]"
The Upside of Irrationality,Dr Dan Ariely,dataset\adjusted_dataset\Science-Geography\0000509.jpg,"[[[72, 214], [418, 214], [418, 398], [72, 398]]]","[""the upside of irrationality vnpiced rnyyurs wnaii e2m""]"
Mad About Space,Ladybird,dataset\adjusted_dataset\Science-Geography\0000510.jpg,"[[[55, 18], [493, 18], [493, 172], [55, 172]]]","[""mad .bovt  space""]"
The Beginning of Infinity,David Deutsch,dataset\adjusted_dataset\Science-Geography\0000511.jpg,"[[[21, 62], [475, 62], [475, 304], [21, 304]]]","[""david deutsch the beginning of infinity expanatcna hzt transiormn amond""]"
Merchants of Doubt,Naomi Oreskes,dataset\adjusted_dataset\Science-Geography\0000512.jpg,"[[[39, 189], [484, 189], [484, 273], [39, 273]]]","[""doubt""]"
"New And Selected Poems, Volume Two",Mary Oliver,dataset\adjusted_dataset\Science-Geography\0000513.jpg,"[[[52, 192], [460, 192], [460, 356], [52, 356]]]","[""new and selected poems""]"
Cat Sense,John W. S. Bradshaw,dataset\adjusted_dataset\Science-Geography\0000514.jpg,"[[[69, 78], [431, 78], [431, 163], [69, 163]]]","[""bradshaw cat sense""]"
Anatomy and Physiology For Dummies,Erin Odya,dataset\adjusted_dataset\Science-Geography\0000515.jpg,"[[[75, 85], [483, 85], [483, 241], [75, 241]]]","[""anatomy & physiology dummies""]"
"Animal, Vegetable, Miracle",Barbara Kingsolver,dataset\adjusted_dataset\Science-Geography\0000516.jpg,"[[[25, 201], [494, 201], [494, 478], [25, 478]]]","[""barbara kingsolver animal vegetable, miracle""]"
Quantum,Manjit Kumar,dataset\adjusted_dataset\Science-Geography\0000517.jpg,[],[]
Python Data Science Handbook,Jake Vanderplas,dataset\adjusted_dataset\Science-Geography\0000518.jpg,"[[[45, 215], [440, 215], [440, 401], [45, 401]]]","[""python data science handbook fiaana""]"
Edexcel AS and A level Mathematics Pure Mathematics Year 1/AS Textbook + e-book,,dataset\adjusted_dataset\Science-Geography\0000519.jpg,[],[]
Forces of Nature,Brian Cox,dataset\adjusted_dataset\Science-Geography\0000520.jpg,"[[[67, 163], [432, 163], [432, 331], [67, 331]]]","[""forces df nature doeaon brian cox ei comnt""]"
Six Not-So-Easy Pieces,Richard P. Feynman,dataset\adjusted_dataset\Science-Geography\0000521.jpg,"[[[21, 284], [499, 284], [499, 477], [21, 477]]]","[""feynman six not-so-easy picecs j rtrnimu""]"
The Autistic Brain,Temple Grandin,dataset\adjusted_dataset\Science-Geography\0000522.jpg,"[[[20, 232], [496, 232], [496, 284], [20, 284]]]","[""au tistic""]"
The Accidental Billionaires,Ben Mezrich,dataset\adjusted_dataset\Science-Geography\0000523.jpg,"[[[37, 186], [470, 186], [470, 265], [37, 265]]]","[""celoettal 0 i litaaires""]"
An African Love Story,Dame Daphne Sheldrick,dataset\adjusted_dataset\Science-Geography\0000524.jpg,[],[]
Climate Justice,Mary Robinson,dataset\adjusted_dataset\Science-Geography\0000525.jpg,"[[[25, 193], [477, 193], [477, 322], [25, 322]]]","[""climate justice""]"
Novacene,James Lovelock,dataset\adjusted_dataset\Science-Geography\0000526.jpg,"[[[272, 64], [476, 64], [476, 96], [272, 96]]]","[""ncvacene""]"
Nine Pints,Rose George,dataset\adjusted_dataset\Science-Geography\0000527.jpg,"[[[91, 127], [424, 127], [424, 184], [91, 184]]]","[""nine pints""]"
"Salt, Sugar, Fat",Michael Moss,dataset\adjusted_dataset\Science-Geography\0000528.jpg,"[[[52, 84], [460, 84], [460, 402], [52, 402]]]","[""salt sugar fat #houths foogeits 7ocggn7s""]"
Basic Physics,Karl F. Kuhn,dataset\adjusted_dataset\Science-Geography\0000529.jpg,"[[[42, 22], [477, 22], [477, 259], [42, 259]]]","[""dizinui basic physics sflf-teacang guide""]"
Organic Mushroom Farming and Mycoremediation,Tradd Cotter,dataset\adjusted_dataset\Science-Geography\0000530.jpg,"[[[38, 128], [476, 128], [476, 199], [38, 199]]]","[""organic mushroon farming and mycotemediation""]"
The Horse Anatomy Workbook,Maggie Raynor,dataset\adjusted_dataset\Science-Geography\0000531.jpg,"[[[0, 0], [382, 0], [382, 138], [0, 138]]]","[""i6 hcky anaiomi workrook me enei""]"
Voices from Chernobyl,Svetlana Alexievich,dataset\adjusted_dataset\Science-Geography\0000532.jpg,"[[[4, 135], [501, 135], [501, 208], [4, 208]]]","[""voices fron chernobyl {urant uevemici""]"
The Language Of God: A Scientist Presents Evidence For Belief,Collins,dataset\adjusted_dataset\Science-Geography\0000533.jpg,[],[]
The World Without Us,Alan Weisman,dataset\adjusted_dataset\Science-Geography\0000534.jpg,"[[[24, 12], [504, 12], [504, 416], [24, 416]]]","[""wgiid witlhout us nan wyelsmtan""]"
Botany for Gardeners,Brian Capon,dataset\adjusted_dataset\Science-Geography\0000535.jpg,"[[[16, 212], [496, 212], [496, 288], [16, 288]]]","[""botany for gardeners third edition brian catin""]"
Solve For Happy,Mo Gawdat,dataset\adjusted_dataset\Science-Geography\0000536.jpg,"[[[42, 0], [455, 0], [455, 220], [42, 220]]]","[""solve for aa f happy""]"
The Death of Expertise,Tom Nichols,dataset\adjusted_dataset\Science-Geography\0000537.jpg,"[[[32, 76], [495, 76], [495, 185], [32, 185]]]","[""the death of expertise""]"
Yoga Mat Companion 1: Vinyasa Flow & Standing Poses,Ray Long,dataset\adjusted_dataset\Science-Geography\0000538.jpg,"[[[33, 311], [481, 311], [481, 421], [33, 421]]]","[""vinyasa flow standing poses""]"
The Science Book,DK,dataset\adjusted_dataset\Science-Geography\0000539.jpg,"[[[120, 216], [398, 216], [398, 316], [120, 316]]]","[""scienc ibookt""]"
Edexcel AS and A Level Modular Mathematics Core Mathematics 2 C2,Keith Pledger,dataset\adjusted_dataset\Science-Geography\0000540.jpg,"[[[19, 370], [350, 370], [350, 509], [19, 509]]]","[""edercelasandx level modular mathematics c2""]"
The Origin of Consciousness in the Breakdown of the Bicameral Mind,Julian Jaynes,dataset\adjusted_dataset\Science-Geography\0000541.jpg,"[[[0, 155], [512, 155], [512, 336], [0, 336]]]","[""taf o4c 01 consciolsress ln the brea dovxoi tthe rmc ameramind""]"
Physics for the IB Diploma Coursebook,K. A. Tsokos,dataset\adjusted_dataset\Science-Geography\0000542.jpg,"[[[23, 85], [263, 85], [263, 214], [23, 214]]]","[""physics tor hz ib mpkma sathedtcon""]"
River Out of Eden,Richard Dawkins,dataset\adjusted_dataset\Science-Geography\0000543.jpg,"[[[73, 40], [441, 40], [441, 415], [73, 415]]]","[""nickako daukins riuer outof eden""]"
A Brief History of Science,Thomas Crump,dataset\adjusted_dataset\Science-Geography\0000544.jpg,[],[]
The Vegetarian Myth,Lierre Keith,dataset\adjusted_dataset\Science-Geography\0000545.jpg,"[[[73, 297], [442, 297], [442, 498], [73, 498]]]","[""thevegetarian myth iktt uin liette keith""]"
"The Feynman Lectures on Physics, Vol. I",Richard P. Feynman,dataset\adjusted_dataset\Science-Geography\0000546.jpg,[],[]
The Second Brain,Michael Gershon,dataset\adjusted_dataset\Science-Geography\0000547.jpg,[],[]
The River of Consciousness,Oliver Sacks,dataset\adjusted_dataset\Science-Geography\0000548.jpg,"[[[27, 335], [485, 335], [485, 371], [27, 371]]]","[""conscousness""]"
The Hidden Reality,Brian Greene,dataset\adjusted_dataset\Science-Geography\0000549.jpg,"[[[33, 287], [483, 287], [483, 373], [33, 373]]]","[""t h e htdte n k emmtt y""]"
Pattern Recognition and Machine Learning,Christopher M. Bishop,dataset\adjusted_dataset\Science-Geography\0000550.jpg,"[[[41, 39], [475, 39], [475, 153], [41, 153]]]","[""pattern recognition and machine learning christopher m. bishop""]"
Bad Science,Ben Goldacre,dataset\adjusted_dataset\Science-Geography\0000551.jpg,[],[]
Speculations on the Evolution of Human Intelligence,Carl Sagan,dataset\adjusted_dataset\Science-Geography\0000552.jpg,[],[]
Oxford IB Diploma Programme: Mathematics Standard Level Course Companion,Paul La Rondie,dataset\adjusted_dataset\Science-Geography\0000553.jpg,"[[[69, 267], [483, 267], [483, 367], [69, 367]]]","[""mathematics standard level""]"
The Disappearing Spoon...and other true tales from the Periodic Table,Sam Kean,dataset\adjusted_dataset\Science-Geography\0000554.jpg,[],[]
Calculations in AS/A Level Chemistry,Jim Clark,dataset\adjusted_dataset\Science-Geography\0000555.jpg,"[[[33, 22], [489, 22], [489, 135], [33, 135]]]","[""rztctan 45/4 ike| chemistry""]"
How Long is Now?,New Scientist,dataset\adjusted_dataset\Science-Geography\0000556.jpg,"[[[19, 102], [480, 102], [480, 260], [19, 260]]]","[""how long is now 2""]"
Midnight in Chernobyl,Adam Higginbotham,dataset\adjusted_dataset\Science-Geography\0000557.jpg,"[[[11, 147], [512, 147], [512, 384], [11, 384]]]","[""midnight 1n chernobyl""]"
The Lost World of Genesis One,Dr John H Walton,dataset\adjusted_dataset\Science-Geography\0000558.jpg,"[[[79, 97], [437, 97], [437, 348], [79, 348]]]","[""lost world of genesis onf""]"
Big Questions from Little People...,Gemma Elwin Harris,dataset\adjusted_dataset\Science-Geography\0000559.jpg,"[[[48, 146], [471, 146], [471, 424], [48, 424]]]","[""questions little people 844 \""iapi 3#gr078 / a great minds""]"
The Big Fat Surprise,Nina Teicholz,dataset\adjusted_dataset\Science-Geography\0000560.jpg,"[[[108, 288], [393, 288], [393, 487], [108, 487]]]","[""tae bic f2 t surprise lidun iaad anena afa dm nna-fichol""]"
Triumph of the City,Edward Glaeser,dataset\adjusted_dataset\Science-Geography\0000561.jpg,[],[]
Parallel Worlds,Michio Kaku,dataset\adjusted_dataset\Science-Geography\0000562.jpg,"[[[0, 31], [512, 31], [512, 349], [0, 349]]]","[""kaku parallel worlds thesciftfef tnkturtkl wtenkr""]"
The Salt Path,Raynor Winn,dataset\adjusted_dataset\Science-Geography\0000563.jpg,"[[[40, 310], [230, 310], [230, 408], [40, 408]]]","[""sat path""]"
Stealing Fire,Steven Kotler,dataset\adjusted_dataset\Science-Geography\0000564.jpg,"[[[55, 111], [453, 111], [453, 199], [55, 199]]]","[""steacing fire""]"
Stuff Matters,Mark Miodownik,dataset\adjusted_dataset\Science-Geography\0000565.jpg,"[[[17, 147], [495, 147], [495, 211], [17, 211]]]","[""stuff matters""]"
Sacred Economics,Charles Eisenstein,dataset\adjusted_dataset\Science-Geography\0000566.jpg,"[[[39, 137], [371, 137], [371, 295], [39, 295]]]","[""sacred economics cmarles eisenslein""]"
How To Do Nothing,Jenny Odell,dataset\adjusted_dataset\Science-Geography\0000567.jpg,"[[[46, 55], [368, 55], [368, 176], [46, 176]]]","[""how to nothin""]"
The Cay,Theodore Taylor,dataset\adjusted_dataset\Science-Geography\0000568.jpg,"[[[25, 75], [441, 75], [441, 235], [25, 235]]]","[""thelay""]"
Desert Solitaire,Edward Abbey,dataset\adjusted_dataset\Science-Geography\0000569.jpg,"[[[102, 281], [403, 281], [403, 372], [102, 372]]]","[""dfseet sulitie vrun jrns wltd""]"
Love Sense,Dr Sue Johnson,dataset\adjusted_dataset\Science-Geography\0000570.jpg,[],[]
Edexcel AS and A Level Modular Mathematics Statistics 1 S1,Greg Attwood,dataset\adjusted_dataset\Science-Geography\0000571.jpg,"[[[24, 370], [356, 370], [356, 502], [24, 502]]]","[""edrxcra5and4 lrvel modular mathemutics 51""]"
Beetle Boy,M. G. Leonard,dataset\adjusted_dataset\Science-Geography\0000572.jpg,"[[[59, 38], [469, 38], [469, 251], [59, 251]]]","[""b exe bey""]"
The Moral Landscape,Sam Harris,dataset\adjusted_dataset\Science-Geography\0000573.jpg,[],[]
Plant Intelligence and the Imaginal Realm,Stephen Harrod Buhner,dataset\adjusted_dataset\Science-Geography\0000574.jpg,"[[[14, 73], [495, 73], [495, 182], [14, 182]]]","[""intelligence anlj wui imaginalrealm""]"
Sapiens,Yuval Noah Harari,dataset\adjusted_dataset\Science-Geography\0000575.jpg,"[[[57, 166], [459, 166], [459, 330], [57, 330]]]","[""sapiens dcanimnales dioscs""]"
The Second Machine Age,Erik Brynjolfsson,dataset\adjusted_dataset\Science-Geography\0000576.jpg,"[[[12, 157], [389, 157], [389, 353], [12, 353]]]","[""tae second macaine age feaklz? tl fkda jhc 0l7id> eri ertemlit wuonitiiri""]"
Reef Fish Identification,Paul Humann,dataset\adjusted_dataset\Science-Geography\0000577.jpg,"[[[119, 43], [391, 43], [391, 174], [119, 174]]]","[""reef fish mdenilt :i,""]"
Spontaneous Evolution: Our Positive Future and a Way to Get There From Here,Bruce Lipton,dataset\adjusted_dataset\Science-Geography\0000578.jpg,[],[]
What's Math Got to Do with It?,Jo Boaler,dataset\adjusted_dataset\Science-Geography\0000579.jpg,"[[[48, 23], [466, 23], [466, 301], [48, 301]]]","[""whats math do boaler cot to do""]"
An Unsung Hero,Michael Smith,dataset\adjusted_dataset\Science-Geography\0000580.jpg,"[[[17, 405], [494, 405], [494, 441], [17, 441]]]","[""an unsuno hetd""]"
Edexcel AS and A level Mathematics Statistics & Mechanics Year 1/AS Textbook + e-book,Greg Attwood,dataset\adjusted_dataset\Science-Geography\0000581.jpg,[],[]
TouchThinkLearn: Numbers,Xavier Deneux,dataset\adjusted_dataset\Science-Geography\0000582.jpg,"[[[0, 0], [330, 0], [330, 66], [0, 66]]]","[""numbers""]"
"Make: Electronics, 2e",Charles Platt,dataset\adjusted_dataset\Science-Geography\0000583.jpg,"[[[14, 38], [349, 38], [349, 179], [14, 179]]]","[""make: electronics sacond editinn iurt flntt""]"
The Power of When,Dr. Michael Breus,dataset\adjusted_dataset\Science-Geography\0000584.jpg,"[[[24, 68], [480, 68], [480, 252], [24, 252]]]","[""thf power of when""]"
A Sand County Almanac,Aldo Leopold,dataset\adjusted_dataset\Science-Geography\0000585.jpg,"[[[21, 7], [493, 7], [493, 146], [21, 146]]]","[""sind councy 4lninic mtt jic mur t; \""lno lecrtie""]"
Trail Guide to the Body Workbook,Andrew Biel,dataset\adjusted_dataset\Science-Geography\0000586.jpg,"[[[71, 7], [491, 7], [491, 156], [71, 156]]]","[""suuk wozhools1 eciticg trail guide to the body""]"
Great Maps,Jerry Brotton,dataset\adjusted_dataset\Science-Geography\0000587.jpg,"[[[25, 112], [500, 112], [500, 203], [25, 203]]]","[""creatmaps hz 93""]"
The Teenage Brain,Frances E. Jensen,dataset\adjusted_dataset\Science-Geography\0000588.jpg,[],[]
Gathering Moss,Robin Wall Kimmerer,dataset\adjusted_dataset\Science-Geography\0000589.jpg,"[[[14, 296], [192, 296], [192, 320], [14, 320]]]","[""githcr""]"
Ten Arguments For Deleting Your Social Media Accounts Right Now,Jaron Lanier,dataset\adjusted_dataset\Science-Geography\0000590.jpg,,
Prisoners of Geography,Tim Marshall,dataset\adjusted_dataset\Science-Geography\0000591.jpg,"[[[104, 150], [490, 150], [490, 259], [104, 259]]]","[""prisoners cf geografhy c hov""]"
The Honest Life,Jessica Alba,dataset\adjusted_dataset\Science-Geography\0000592.jpg,"[[[8, 28], [322, 28], [322, 235], [8, 235]]]","[""jus\""~ thtie honest life""]"
The Ancestor's Tale,Richard Dawkins,dataset\adjusted_dataset\Science-Geography\0000593.jpg,"[[[94, 191], [435, 191], [435, 341], [94, 341]]]","[""thc ancestors tale""]"
The Third Chimpanzee,Jared M Diamond,dataset\adjusted_dataset\Science-Geography\0000594.jpg,"[[[94, 294], [420, 294], [420, 373], [94, 373]]]","[""the third""]"
Quadrivium,Miranda Lundy,dataset\adjusted_dataset\Science-Geography\0000595.jpg,[],[]
Practical Statistics for Data Scientists,Peter Bruce,dataset\adjusted_dataset\Science-Geography\0000596.jpg,"[[[42, 52], [467, 52], [467, 241], [42, 241]]]","[""practical statistics for data scientists""]"
Touchthinklearn: Shapes,Xavier Deneux,dataset\adjusted_dataset\Science-Geography\0000597.jpg,[],[]
Fingers in the Sparkle Jar,Chris Packham,dataset\adjusted_dataset\Science-Geography\0000598.jpg,"[[[152, 108], [484, 108], [484, 428], [152, 428]]]","[""chiis paciham fingers mntiie gphrhle jar neadin""]"
The Resilient Farm and Homestead,Ben Falk,dataset\adjusted_dataset\Science-Geography\0000599.jpg,"[[[14, 108], [500, 108], [500, 136], [14, 136]]]","[""the reslllent fam and homestead""]"
Field Guide to Mammals of Australia,Peter Menkhorst,dataset\adjusted_dataset\Science-Geography\0000600.jpg,"[[[29, 39], [496, 39], [496, 199], [29, 199]]]","[""4 field guide jo mammals of australia hvd""]"
The Pocket Atlas Of The Moving Body,Mel Cash,dataset\adjusted_dataset\Science-Geography\0000601.jpg,"[[[280, 16], [512, 16], [512, 295], [280, 295]]]","[""pocket atlas of the moving body""]"
Trick or Treatment?,Dr. Simon Singh,dataset\adjusted_dataset\Science-Geography\0000602.jpg,[],[]
Atomic,Jim Baggott,dataset\adjusted_dataset\Science-Geography\0000603.jpg,[],[]
Zero Degrees of Empathy,Simon Baron-Cohen,dataset\adjusted_dataset\Science-Geography\0000604.jpg,"[[[24, 12], [457, 12], [457, 232], [24, 232]]]","[""simon baron-cohen zero degrees of empathy""]"
Drugs Without the Hot Air,David Nutt,dataset\adjusted_dataset\Science-Geography\0000605.jpg,"[[[25, 190], [479, 190], [479, 337], [25, 337]]]","[""dalid nutt drugs withoutthe ctar""]"
Planet Earth II,Stephen Moss,dataset\adjusted_dataset\Science-Geography\0000606.jpg,"[[[46, 48], [466, 48], [466, 80], [46, 80]]]","[""planet errtai""]"
Calculus,Michael Spivak,dataset\adjusted_dataset\Science-Geography\0000607.jpg,"[[[56, 112], [497, 112], [497, 222], [56, 222]]]","[""calculus third edition""]"
The Book of Hygge,Louisa Thomsen Brits,dataset\adjusted_dataset\Science-Geography\0000608.jpg,[],[]
My Stroke of Insight,Jill Bolte Taylor,dataset\adjusted_dataset\Science-Geography\0000609.jpg,[],[]
Human Universe,Brian Cox,dataset\adjusted_dataset\Science-Geography\0000610.jpg,"[[[41, 254], [446, 254], [446, 482], [41, 482]]]","[""prorxor briancc anukrcolex human universe""]"
The Quantum and the Lotus,Professor of Astronomy Trinh Xuan Thuan,dataset\adjusted_dataset\Science-Geography\0000611.jpg,"[[[3, 152], [512, 152], [512, 301], [3, 301]]]","[""lantum 4d |46 1 0 ] u s""]"
Introduction to Mathematical Thinking,Professor Keith Devlin,dataset\adjusted_dataset\Science-Geography\0000612.jpg,"[[[25, 119], [490, 119], [490, 317], [25, 317]]]","[""introduction to mathakatical""]"
Soap Crafting,Anne-marie Faiola,dataset\adjusted_dataset\Science-Geography\0000613.jpg,"[[[74, 148], [467, 148], [467, 317], [74, 317]]]","[""soafting""]"
Down to Earth,Rhonda Hetzel,dataset\adjusted_dataset\Science-Geography\0000614.jpg,"[[[114, 96], [385, 96], [385, 303], [114, 303]]]","[""dow n to earth jo \""pleelra""]"
From Bacteria to Bach and Back,Daniel C. Dennett,dataset\adjusted_dataset\Science-Geography\0000615.jpg,"[[[15, 300], [490, 300], [490, 456], [15, 456]]]","[""from bacteria to bach and bac d daniel c deanett""]"
Yoga Mat Companion 2: Hip Openers & Forward Bends,Ray Long,dataset\adjusted_dataset\Science-Geography\0000616.jpg,"[[[13, 309], [455, 309], [455, 421], [13, 421]]]","[""hip @peners forwvard benids""]"
Can You Solve My Problems?,Alex Bellos,dataset\adjusted_dataset\Science-Geography\0000617.jpg,"[[[9, 35], [484, 35], [484, 284], [9, 284]]]","[""can yov solve wt problems cigeocor 0 neenots aetpuetine 00 ic1uit s[nfring pilzi""]"
Sustainable Energy - without the hot air,David J. C. MacKay,dataset\adjusted_dataset\Science-Geography\0000618.jpg,"[[[16, 320], [491, 320], [491, 417], [16, 417]]]","[""sustainable energy- without the hot air""]"
Introducing Particle Physics,Tom Whyntie,dataset\adjusted_dataset\Science-Geography\0000619.jpg,"[[[28, 69], [491, 69], [491, 322], [28, 322]]]","[""particlf physics graphic cuide""]"
Thank You for Being Late,Thomas L. Friedman,dataset\adjusted_dataset\Science-Geography\0000620.jpg,"[[[46, 70], [467, 70], [467, 228], [46, 228]]]","[""thank tou for being late""]"
Why I Wake Early,Mary Oliver,dataset\adjusted_dataset\Science-Geography\0000621.jpg,"[[[102, 15], [413, 15], [413, 192], [102, 192]]]","[""w h4 y wa k e e a r l y""]"
Erebus: The Story of a Ship,Michael Palin,dataset\adjusted_dataset\Science-Geography\0000622.jpg,"[[[31, 379], [489, 379], [489, 484], [31, 484]]]","[""erebus t4 4t0 rt 0 6 4 44p""]"
Lehninger Principles of Biochemistry,David L. Nelson,dataset\adjusted_dataset\Science-Geography\0000623.jpg,"[[[42, 42], [450, 42], [450, 160], [42, 160]]]","[""lehnlnger principles of biochemistry""]"
"Project X Origins: Purple Book Band, Oxford Level 8: Water: A Wild Ride",Tony Bradman,dataset\adjusted_dataset\Science-Geography\0000624.jpg,[],[]
The (Mis)Behaviour of Markets,Benoit B. Mandelbrot,dataset\adjusted_dataset\Science-Geography\0000625.jpg,"[[[48, 88], [480, 88], [480, 244], [48, 244]]]","[""(mis)behaviour of markets waurit""]"
The Science of Spice,Dr. Stuart Farrimond,dataset\adjusted_dataset\Science-Geography\0000626.jpg,[],[]
Biochemistry For Dummies,John T. Moore,dataset\adjusted_dataset\Science-Geography\0000627.jpg,"[[[17, 77], [468, 77], [468, 326], [17, 326]]]","[""biochemistry dummies lqui jbour""]"
How the Mind Works,Steven Pinker,dataset\adjusted_dataset\Science-Geography\0000628.jpg,"[[[0, 1], [436, 1], [436, 430], [0, 430]]]","[""natijnil bestseller steven pinker how the mind works""]"
The Storytelling Animal,Instructor Jonathan Gottschall,dataset\adjusted_dataset\Science-Geography\0000629.jpg,"[[[51, 53], [463, 53], [463, 91], [51, 91]]]","[""stoattelling gnima""]"
Optimism Over Despair,Noam Chomsky,dataset\adjusted_dataset\Science-Geography\0000630.jpg,"[[[19, 54], [493, 54], [493, 192], [19, 192]]]","[""optimism over despair noom chanaky""]"
"Good Night, Teddy",Francesca Ferri,dataset\adjusted_dataset\Science-Geography\0000631.jpg,"[[[95, 34], [424, 34], [424, 176], [95, 176]]]","[""good night 8""]"
"Project X Origins: Purple Book Band, Oxford Level 8: Water: Don't Look Down",Tony Bradman,dataset\adjusted_dataset\Science-Geography\0000632.jpg,[],[]
Meeting the Universe Halfway,Karen Barad,dataset\adjusted_dataset\Science-Geography\0000633.jpg,"[[[22, 46], [500, 46], [500, 100], [22, 100]]]","[""meeting thc untuerscnalfuau""]"
The Coding Manual for Qualitative Researchers,Johnny Saldana,dataset\adjusted_dataset\Science-Geography\0000634.jpg,"[[[22, 78], [491, 78], [491, 349], [22, 349]]]","[""cbdling manugl for qualitative resedrchers""]"
The Making of the Atomic Bomb,Richard Rhodes,dataset\adjusted_dataset\Science-Geography\0000635.jpg,"[[[11, 23], [472, 23], [472, 459], [11, 459]]]","[""the maktng of the atomic bemb richakd rhodes""]"
Hello World,Hannah Fry,dataset\adjusted_dataset\Science-Geography\0000636.jpg,[],[]
Everyone Poops,Taro Gomi,dataset\adjusted_dataset\Science-Geography\0000637.jpg,"[[[129, 0], [462, 0], [462, 122], [129, 122]]]","[""everyone poops bv\"" taro gom]""]"
The Information,James Gleick,dataset\adjusted_dataset\Science-Geography\0000638.jpg,[],[]
