name,author,img_paths,bounding_boxes,text
The Body Remembers Casebook,Babette Rothschild,dataset\adjusted_dataset\Medical\0000455.jpg,[],[]
The Primal Wound: Understanding the Adopted Child,Nancy Verrier,dataset\adjusted_dataset\Medical\0000456.jpg,"[[[60, 34], [458, 34], [458, 210], [60, 210]]]","[""primal wound itri atci""]"
The Low-FODMAP Recipe Book,Lucy Whigham,dataset\adjusted_dataset\Medical\0000457.jpg,"[[[35, 224], [387, 224], [387, 477], [35, 477]]]","[""the low fodmap recipe book runyo tmdkt int cachk tplet bingr gut olcatin in lik""]"
Getting Unstuck in ACT,Russ Harris,dataset\adjusted_dataset\Medical\0000458.jpg,"[[[85, 74], [439, 74], [439, 303], [85, 303]]]","[""getting unstuckin act""]"
Eat Right for Blood Type O,Dr. Peter J. D'Adamo,dataset\adjusted_dataset\Medical\0000459.jpg,"[[[0, 56], [512, 56], [512, 268], [0, 268]]]","[""eat right f4f blood type 0""]"
The Amazing Liver and Gallbladder Flush,Andreas Moritz,dataset\adjusted_dataset\Medical\0000460.jpg,"[[[16, 13], [374, 13], [374, 108], [16, 108]]]","[""the amezing liver and gallbladder fflah""]"
Last'S Anatomy Revised 9e,McMinn,dataset\adjusted_dataset\Medical\0000461.jpg,"[[[48, 0], [456, 0], [456, 149], [48, 149]]]","[""lasts anatomy regionalandapplied""]"
A Colorful Introduction to the Anatomy of the Human Brain,John P. J. Pinel,dataset\adjusted_dataset\Medical\0000462.jpg,"[[[46, 14], [458, 14], [458, 111], [46, 111]]]","[""eolorfukinroaretuto; anaromy hunan brain""]"
Fat for Fuel Ketogenic Cookbook,Joseph Mercola,dataset\adjusted_dataset\Medical\0000463.jpg,"[[[65, 95], [211, 95], [211, 227], [65, 227]]]","[""fat fuel curknk""]"
Psychopath Free,Jackson Mackenzie,dataset\adjusted_dataset\Medical\0000464.jpg,[],[]
Handbook of Hypnotic Suggestions and Metaphors,D. Corydon Hammond,dataset\adjusted_dataset\Medical\0000465.jpg,"[[[112, 43], [465, 43], [465, 291], [112, 291]]]","[""tindiook cf hvnatic dseesens jd metaphhor""]"
Ross & Wilson Anatomy and Physiology in Health and Illness,Grant,dataset\adjusted_dataset\Medical\0000466.jpg,"[[[23, 302], [328, 302], [328, 432], [23, 432]]]","[""ross & wilson anatomianc physiclegy""]"
The Mind-Gut Connection,Emeran Mayer,dataset\adjusted_dataset\Medical\0000467.jpg,"[[[29, 10], [486, 10], [486, 123], [29, 123]]]","[""mind-gut connection""]"
Attachment in Psychotherapy,David J. Wallin,dataset\adjusted_dataset\Medical\0000468.jpg,"[[[8, 225], [500, 225], [500, 281], [8, 281]]]","[""alachment in psychotherapy""]"
The Maudsley Prescribing Guidelines in Psychiatry,David Taylor,dataset\adjusted_dataset\Medical\0000469.jpg,"[[[65, 26], [441, 26], [441, 287], [65, 287]]]","[""the maudsley prescribing guidelines in psychiatry ih eittiitn""]"
On the Move,Oliver Sacks,dataset\adjusted_dataset\Medical\0000470.jpg,"[[[38, 62], [470, 62], [470, 251], [38, 251]]]","[""sacks tn thee mttl itc""]"
The Handbook of Adult Clinical Psychology,Alan Carr,dataset\adjusted_dataset\Medical\0000471.jpg,"[[[219, 149], [487, 149], [487, 251], [219, 251]]]","[""tuhucbonr oi adult clinical psychology""]"
The Beauty Detox Foods,Kimberly Snyder,dataset\adjusted_dataset\Medical\0000472.jpg,"[[[144, 86], [378, 86], [378, 246], [144, 246]]]","[""beauty detox foods""]"
The Body Book,Cameron Diaz,dataset\adjusted_dataset\Medical\0000473.jpg,"[[[38, 220], [504, 220], [504, 337], [38, 337]]]","[""body book emeiux peiz""]"
The Yoga of Herbs,David Frawley,dataset\adjusted_dataset\Medical\0000474.jpg,"[[[108, 55], [409, 55], [409, 179], [108, 179]]]","[""txogaf herbs""]"
My Child Won't Eat,Carlos González,dataset\adjusted_dataset\Medical\0000475.jpg,"[[[32, 24], [495, 24], [495, 167], [32, 167]]]","[""my child wont eatl""]"
Cognitive Behavior Therapy and Eating Disorders,Christopher G. Fairburn,dataset\adjusted_dataset\Medical\0000476.jpg,"[[[121, 176], [450, 176], [450, 423], [121, 423]]]","[""cognitive behavior therapy and eating disorders""]"
The Hot Zone,Richard Preston,dataset\adjusted_dataset\Medical\0000477.jpg,[],[]
Attachment Play,Aletha Jauch Solter,dataset\adjusted_dataset\Medical\0000478.jpg,"[[[21, 354], [486, 354], [486, 436], [21, 436]]]","[""attachment play hor twbrtildems tiur problm: #id pi uuu r""]"
If You Meet Buddha-Kill Him,Sheldon Kopp,dataset\adjusted_dataset\Medical\0000479.jpg,"[[[31, 97], [512, 97], [512, 424], [31, 424]]]","[""if you meet the buddha on the road, kill himi the fllsrmage ci phnheepy fatenis""]"
Deep Nutrition,Catherine Shanahan,dataset\adjusted_dataset\Medical\0000480.jpg,"[[[162, 106], [358, 106], [358, 156], [162, 156]]]","[""deep""]"
Person-Centred Counselling in Action,Brian Thorne,dataset\adjusted_dataset\Medical\0000481.jpg,"[[[59, 54], [441, 54], [441, 104], [59, 104]]]","[""ceuinseling in aatlen""]"
Why We Sleep,Matthew Walker,dataset\adjusted_dataset\Medical\0000482.jpg,[],[]
How to Play the Piano,James Rhodes,dataset\adjusted_dataset\Medical\0000483.jpg,"[[[60, 92], [451, 92], [451, 170], [60, 170]]]","[""how to play the piano""]"
Essential Medical Statistics,Betty R. Kirkwood,dataset\adjusted_dataset\Medical\0000484.jpg,"[[[101, 70], [413, 70], [413, 143], [101, 143]]]","[""medical statistics""]"
Essential Oil Safety,Robert Tisserand,dataset\adjusted_dataset\Medical\0000485.jpg,"[[[94, 69], [414, 69], [414, 180], [94, 180]]]","[""essential oil safety""]"
Coping with Trauma-Related Dissociation,Suzette Boon,dataset\adjusted_dataset\Medical\0000486.jpg,"[[[73, 27], [476, 27], [476, 220], [73, 220]]]","[""coping with trauma-related dissociation skells training for paticnts ond therapista""]"
After the Affair,Janis Abrahms Spring,dataset\adjusted_dataset\Medical\0000487.jpg,[],[]
Clinically Oriented Anatomy,Keith L. Moore,dataset\adjusted_dataset\Medical\0000488.jpg,"[[[54, 73], [459, 73], [459, 303], [54, 303]]]","[""ioor cliienlted keatoumx""]"
How to Beat Worry and Generalised Anxiety Disorder One Step at a Time,Paul Farrand,dataset\adjusted_dataset\Medical\0000489.jpg,"[[[110, 20], [512, 20], [512, 475], [110, 475]]]","[""howv (0 beaf worry and generalised anxiety disorder on stet ututine us\""r 4 jen? has d iuw-jwtcnsic; ( rt aerheili\""inwonh m|u""]"
Medical School Interviews: a Practical Guide to Help You Get That Place at Medical School - Over 150 Questions Analysed. Includes Mini-multi Interviews,George Lee,dataset\adjusted_dataset\Medical\0000490.jpg,[],[]
The School of Life,The School of Life,dataset\adjusted_dataset\Medical\0000491.jpg,"[[[203, 203], [405, 203], [405, 299], [203, 299]]]","[""school df life hbieadl iocowe \""""]"
Comic Strip Conversations,Carol Gray,dataset\adjusted_dataset\Medical\0000492.jpg,"[[[51, 21], [497, 21], [497, 121], [51, 121]]]","[""ohir conversations""]"
The Touch Of Healing,Alice Burmeister,dataset\adjusted_dataset\Medical\0000493.jpg,"[[[8, 138], [506, 138], [506, 210], [8, 210]]]","[""of healing""]"
Do Not Open This Box: Keri Smith Deluxe Boxed Set,Keri Smith,dataset\adjusted_dataset\Medical\0000494.jpg,[],[]
Examination Medicine,Talley,dataset\adjusted_dataset\Medical\0000495.jpg,"[[[30, 169], [337, 169], [337, 243], [30, 243]]]","[""exominotion medicine""]"
The Thyroid Connection,Amy Myers,dataset\adjusted_dataset\Medical\0000496.jpg,"[[[51, 42], [474, 42], [474, 261], [51, 261]]]","[""the thyroid connection rut igueo0l mato @rein-faleiea -0d ooewcor jnd w0510 tn xed""]"
Textbook of Ayurveda,Vasant Lad,dataset\adjusted_dataset\Medical\0000497.jpg,[],[]
Slow Death by Rubber Duck,Rick Smith,dataset\adjusted_dataset\Medical\0000498.jpg,"[[[20, 48], [491, 48], [491, 137], [20, 137]]]","[""slow death ry rurbea ducr""]"
The No-Cry Nap Solution: Guaranteed Gentle Ways to Solve All Your Naptime Problems,Elizabeth Pantley,dataset\adjusted_dataset\Medical\0000499.jpg,[],[]
Reiki And The Seven Chakras,Richard Ellis,dataset\adjusted_dataset\Medical\0000500.jpg,"[[[19, 353], [417, 353], [417, 506], [19, 506]]]","[""reiki atid tle scven chakras yur essbiwa gutde""]"
CBT Toolbox for Children and Adolescents,Lisa Phifer,dataset\adjusted_dataset\Medical\0000501.jpg,"[[[140, 38], [376, 38], [376, 216], [140, 216]]]","[""cbt toolbox for children & adolescents""]"
Delavier's Stretching Anatomy,Frederic Delavier,dataset\adjusted_dataset\Medical\0000502.jpg,"[[[290, 414], [502, 414], [502, 473], [290, 473]]]","[""rederlc deljve #eclmincc7 clnianl""]"
Dynamic Alignment Through Imagery,Eric Franklin,dataset\adjusted_dataset\Medical\0000503.jpg,"[[[110, 25], [485, 25], [485, 303], [110, 303]]]","[""dynamc alignment through #agery 64\""mto] emntrjojd fdtnnedsa""]"
Anxiety and Panic,Harry Barry,dataset\adjusted_dataset\Medical\0000504.jpg,[],[]
Jarvis'S Physical Examination and Health Assessment Anz 2e,Forbes,dataset\adjusted_dataset\Medical\0000505.jpg,"[[[28, 75], [474, 75], [474, 171], [28, 171]]]","[""physicalexamination  health assessment 20""]"
The Nervous System Anatomical Chart,Anatomical Chart Company,dataset\adjusted_dataset\Medical\0000506.jpg,"[[[78, 7], [441, 7], [441, 32], [78, 32]]]","[""tie rervovs arbtem""]"
Bowls of Goodness: Vibrant Vegetarian Recipes Full of Nourishment,Nina Olsson,dataset\adjusted_dataset\Medical\0000507.jpg,"[[[79, 17], [438, 17], [438, 107], [79, 107]]]","[""bowls of goodness""]"
Principles of Physiology for the Anaesthetist,Peter Kam,dataset\adjusted_dataset\Medical\0000508.jpg,"[[[77, 17], [440, 17], [440, 178], [77, 178]]]","[""principles of physiology for the anaesthetist thipd tmtti?n""]"
"Eat Rich, Live Long",Ivor Cummins,dataset\adjusted_dataset\Medical\0000509.jpg,[],[]
Healing the Child Within,Charles L. Whitfield,dataset\adjusted_dataset\Medical\0000510.jpg,"[[[114, 55], [460, 55], [460, 266], [114, 266]]]","[""healing ni chil within""]"
Wreck This Journal (Duct Tape),Keri Smith,dataset\adjusted_dataset\Medical\0000511.jpg,"[[[132, 128], [371, 128], [371, 283], [132, 283]]]","[""wreck this journal""]"
The Complete Homeopathy Handbook,Miranda Castro,dataset\adjusted_dataset\Medical\0000512.jpg,"[[[103, 61], [409, 61], [409, 287], [103, 287]]]","[""tie complete hcmmkothy handbock wetc tnek #nbdn ran llaan l aujejntt iutn tnai""]"
The Food Medic for Life,Dr Hazel Wallace,dataset\adjusted_dataset\Medical\0000513.jpg,"[[[217, 97], [501, 97], [501, 247], [217, 247]]]","[""food medic for life""]"
Starving the Anger Gremlin for Children Aged 5-9,Kate Collins-Donnelly,dataset\adjusted_dataset\Medical\0000514.jpg,"[[[15, 23], [478, 23], [478, 247], [15, 247]]]","[""starving fhe erton #45 anger; 3n \"" gremlin pxoisx""]"
Social Skills Training,Ph D Jed E Baker,dataset\adjusted_dataset\Medical\0000515.jpg,"[[[37, 11], [418, 11], [418, 212], [37, 212]]]","[""social skills training""]"
Why We Sleep,Matthew Walker,dataset\adjusted_dataset\Medical\0000516.jpg,[],[]
The Pleasure Trap,Douglas J Lisle,dataset\adjusted_dataset\Medical\0000517.jpg,"[[[26, 14], [449, 14], [449, 188], [26, 188]]]","[""hc pleasure trad""]"
Compassion Focused Therapy,Prof Paul Gilbert,dataset\adjusted_dataset\Medical\0000518.jpg,"[[[84, 211], [396, 211], [396, 352], [84, 352]]]","[""eumpasslon focusad therpy""]"
"Mindfulness-Based Cognitive Therapy for Depression, Second Edition",Zindel V. Segal,dataset\adjusted_dataset\Medical\0000519.jpg,"[[[30, 242], [473, 242], [473, 496], [30, 496]]]","[""mindfulness-based cognicive therapy for deptession zindel u seval mark g. wiama jjohn 0 tcasuulc""]"
Illustrated Textbook of Paediatrics,Tom Lissauer,dataset\adjusted_dataset\Medical\0000520.jpg,"[[[72, 146], [496, 146], [496, 260], [72, 260]]]","[""ilustrated textbopk of paediatrics""]"
Radiant - Eat Your Way to Healthy Skin,Hanna Sillitoe,dataset\adjusted_dataset\Medical\0000521.jpg,[],[]
Migraine,Oliver Sacks,dataset\adjusted_dataset\Medical\0000522.jpg,"[[[12, 288], [506, 288], [506, 396], [12, 396]]]","[""oliven sacle migraine""]"
Three Birds Renovations,Bonnie Hindmarsh,dataset\adjusted_dataset\Medical\0000523.jpg,"[[[60, 18], [483, 18], [483, 132], [60, 132]]]","[""hvrebids r e hovation;""]"
Oxford Handbook of Clinical Medicine and Oxford Assess and Progress: Clinical Medicine Pack,Murray Longmore,dataset\adjusted_dataset\Medical\0000524.jpg,"[[[12, 83], [470, 83], [470, 220], [12, 220]]]","[""gxrecd axndezck cf clinical medicine oxrdaaxan; clinical mmedicine""]"
The Iodine Crisis,Lynne Farrow,dataset\adjusted_dataset\Medical\0000525.jpg,"[[[44, 33], [477, 33], [477, 155], [44, 155]]]","[""the todine crisis""]"
Coconut Cures,Bruce Fife,dataset\adjusted_dataset\Medical\0000526.jpg,[],[]
Taking Charge of Adult ADHD,Russell A. Barkley,dataset\adjusted_dataset\Medical\0000527.jpg,"[[[42, 33], [476, 33], [476, 403], [42, 403]]]","[""taking charge ofadult adhd @rtckcopct #hueytuuem jneded bi asi jeacl? jo ] alie hnt tu fro1] w4htl vext""]"
The Body Electric,Robert O. Becker,dataset\adjusted_dataset\Medical\0000528.jpg,"[[[15, 169], [494, 169], [494, 404], [15, 404]]]","[""body electric""]"
Messages From The Masters,Brian Weiss,dataset\adjusted_dataset\Medical\0000529.jpg,"[[[29, 63], [485, 63], [485, 143], [29, 143]]]","[""messages from the masters""]"
The Unofficial Guide to Passing OSCEs,Zeshan Qureshi,dataset\adjusted_dataset\Medical\0000530.jpg,[],[]
The Wahls Protocol,Terry Wahls,dataset\adjusted_dataset\Medical\0000531.jpg,"[[[64, 420], [448, 420], [448, 491], [64, 491]]]","[""dr terry wahls 347 4d er unti=""]"
Working Stiff,Judy Melinek,dataset\adjusted_dataset\Medical\0000532.jpg,[],[]
The Fast Metabolism Diet,Haylie Pomroy,dataset\adjusted_dataset\Medical\0000533.jpg,"[[[20, 4], [496, 4], [496, 501], [20, 501]]]","[""lose up to 20 lbs in 28 days the fast metabolism diet eltcr haylie pomroy""]"
Mindfulness for Life,Stephen McKenzie,dataset\adjusted_dataset\Medical\0000534.jpg,"[[[50, 56], [463, 56], [463, 202], [50, 202]]]","[""mindfulness for life txin 453 pendnnaer yollicon @n imomdtour lrr""]"
Medical Herbalism,David Hoffmann,dataset\adjusted_dataset\Medical\0000535.jpg,"[[[17, 0], [493, 0], [493, 212], [17, 212]]]","[""medical herbalism the sceence and practice cf herbal medcne""]"
Molecules of Emotion The Science Behind Mind Body Medicine,Candace Pert,dataset\adjusted_dataset\Medical\0000536.jpg,"[[[21, 133], [496, 133], [496, 401], [21, 401]]]","[""molecules emation tae agierce eatn d mtnd ddot t edtgtn e""]"
Concise Medical Dictionary,Elizabeth Martin,dataset\adjusted_dataset\Medical\0000537.jpg,"[[[95, 201], [418, 201], [418, 354], [95, 354]]]","[""concise medical dicttona ry""]"
Pocket Guide to Interpersonal Neurobiology,Daniel J. Siegel,dataset\adjusted_dataset\Medical\0000538.jpg,"[[[27, 87], [481, 87], [481, 173], [27, 173]]]","[""interpersonal neurobiology""]"
Helping Your Child with Extreme Picky Eating,Katja Rowell MD,dataset\adjusted_dataset\Medical\0000539.jpg,"[[[11, 179], [503, 179], [503, 501], [11, 501]]]","[""helping your child with extreme picky earing stn buinfi !anlt hr4 irnruninunrfan lallnttfinnl kuetalmn _ td eutt dicuncu ttix konlmj jenrtmtemtn r ihhemtar mdt""]"
Life Lessons from a Brain Surgeon,Rahul Jandial,dataset\adjusted_dataset\Medical\0000540.jpg,"[[[79, 183], [429, 183], [429, 323], [79, 323]]]","[""life lessons from a brain surgeon""]"
Your Inner Fish,Neil Shubin,dataset\adjusted_dataset\Medical\0000541.jpg,"[[[39, 79], [489, 79], [489, 241], [39, 241]]]","[""shubin tjur inner fish""]"
Learning Emotion-Focused Therapy,Robert Elliott,dataset\adjusted_dataset\Medical\0000542.jpg,"[[[23, 13], [475, 13], [475, 75], [23, 75]]]","[""learning""]"
The Immune System Recovery Plan,Dr Susan Blum,dataset\adjusted_dataset\Medical\0000543.jpg,"[[[27, 247], [485, 247], [485, 289], [27, 289]]]","[""recovery plan""]"
The Concise Human Body Book,DK,dataset\adjusted_dataset\Medical\0000544.jpg,"[[[35, 341], [491, 341], [491, 493], [35, 493]]]","[""human body book goyu""]"
Fresh Vegetable and Fruit Juices,Norman W. Walker,dataset\adjusted_dataset\Medical\0000545.jpg,[],[]
Ghost Boy,Martin Pistorius,dataset\adjusted_dataset\Medical\0000546.jpg,[],[]
Neurology Pocketcard Set,Sebastian Stuckrad-Barre,dataset\adjusted_dataset\Medical\0000547.jpg,,
"Bountiful, Beautiful, Blissful",Gurmukh Kaur Khalsa,dataset\adjusted_dataset\Medical\0000548.jpg,"[[[39, 0], [485, 0], [485, 111], [39, 111]]]","[""b o u ntt[ful bea4t[fh l blisseul""]"
Counselling Adolescents,Kathryn Geldard,dataset\adjusted_dataset\Medical\0000549.jpg,"[[[23, 80], [472, 80], [472, 169], [23, 169]]]","[""counselling adolesrents the atejitie tnaorch ltapk""]"
The Vital Psoas Muscle,Jo Ann Staugaard-Jones,dataset\adjusted_dataset\Medical\0000550.jpg,"[[[259, 123], [488, 123], [488, 368], [259, 368]]]","[""the vital psoas muscle connreo- flaics bnulz4i, and fnmbri het-bellg""]"
"First Aid for the USMLE Step 2 CK, Ninth Edition",Tao Le,dataset\adjusted_dataset\Medical\0000551.jpg,"[[[12, 5], [503, 5], [503, 393], [12, 393]]]","[""first aid fre usmle step 2 ck clinical knowledge inn edit etudent-[v- snood mmd eatli \"" nat i blea""]"
DBT Made Simple,Sheri Van Dijk,dataset\adjusted_dataset\Medical\0000552.jpg,"[[[80, 140], [437, 140], [437, 302], [80, 302]]]","[""dbt made simple""]"
LEGO (R)-Based Therapy,Daniel B. LeGoff,dataset\adjusted_dataset\Medical\0000553.jpg,[],[]
Think Like a Pancreas,Gary Scheiner,dataset\adjusted_dataset\Medical\0000554.jpg,"[[[12, 455], [497, 455], [497, 506], [12, 506]]]","[""gary scheiner aei, cde""]"
Why Do I Still Have Thyroid Symptoms? When My Lab Tests Are Normal,Datis Kharrazian,dataset\adjusted_dataset\Medical\0000555.jpg,"[[[18, 39], [495, 39], [495, 346], [18, 346]]]","[""way do [ siill have tayroid symptoms? iyhen eeln lrtestsx ncrmal""]"
Attachment-Focused Parenting,Daniel A. Hughes,dataset\adjusted_dataset\Medical\0000556.jpg,"[[[177, 57], [485, 57], [485, 175], [177, 175]]]","[""ttachmert dcused pa rentin g""]"
Oxford Handbook of Clinical Surgery,Greg McLatchie,dataset\adjusted_dataset\Medical\0000557.jpg,"[[[38, 98], [458, 98], [458, 186], [38, 186]]]","[""dedr] andeccr df clinical surgert""]"
Attachment in Psychotherapy,David J. Wallin,dataset\adjusted_dataset\Medical\0000558.jpg,"[[[6, 226], [504, 226], [504, 278], [6, 278]]]","[""atfachnent in psycholherapy""]"
The Schema Therapy Clinician's Guide,Joan M. Farrell,dataset\adjusted_dataset\Medical\0000559.jpg,"[[[24, 21], [490, 21], [490, 91], [24, 91]]]","[""the schema therapy clinican5 guide""]"
Talking Back to OCD,John S. March,dataset\adjusted_dataset\Medical\0000560.jpg,[],[]
The Wahls Protocol,Terry Wahls,dataset\adjusted_dataset\Medical\0000561.jpg,"[[[29, 439], [489, 439], [489, 479], [29, 479]]]","[""terrt wahls  vld""]"
The Brain's Way of Healing,Norman Doidge,dataset\adjusted_dataset\Medical\0000562.jpg,"[[[63, 342], [455, 342], [455, 482], [63, 482]]]","[""tk brain\""$ way healing""]"
The Autoimmune Paleo Cookbook,Mickey Trescott,dataset\adjusted_dataset\Medical\0000563.jpg,"[[[60, 27], [469, 27], [469, 143], [60, 143]]]","[""the autoimmune paleo cookbook nicce! tklzui 4tp futy""]"
Admissions,Henry Marsh,dataset\adjusted_dataset\Medical\0000564.jpg,"[[[33, 217], [479, 217], [479, 261], [33, 261]]]","[""admissicns""]"
"Healthy Sleep Habits, Happy Child",Marc Weissbluth,dataset\adjusted_dataset\Medical\0000565.jpg,"[[[17, 220], [488, 220], [488, 499], [17, 499]]]","[""healthy sleep habits happy child ster-by-sep pcgcmto jdt 0gcodnijnts%26p dr mijc wncisshlu""]"
The Pocket Guide to the DSM-5 (R) Diagnostic Exam,Abraham M. Nussbaum,dataset\adjusted_dataset\Medical\0000566.jpg,"[[[71, 89], [443, 89], [443, 282], [71, 282]]]","[""pocket guidz hche dsn-5 diagnostic exam""]"
The Drama Of Being A Child,Alice Miller,dataset\adjusted_dataset\Medical\0000567.jpg,"[[[0, 276], [512, 276], [512, 499], [0, 499]]]","[""alice miller the drana ol being # child""]"
Anatomy and Physiology For Dummies,Erin Odya,dataset\adjusted_dataset\Medical\0000568.jpg,"[[[75, 85], [483, 85], [483, 241], [75, 241]]]","[""anatomy & physiology dummies""]"
Publication Manual of the American Psychological Association,American Psychological Association,dataset\adjusted_dataset\Medical\0000569.jpg,[],[]
The Wicked Good Ketogenic Diet Cookbook,Amanda C Hughes,dataset\adjusted_dataset\Medical\0000570.jpg,"[[[5, 70], [477, 70], [477, 249], [5, 249]]]","[""ab wicked goqd ketogenic djiel cookbook""]"
Oxford Handbook of Clinical Specialties,Andrew Baldwin,dataset\adjusted_dataset\Medical\0000571.jpg,"[[[34, 87], [464, 87], [464, 176], [34, 176]]]","[""dnfoxdhandadok df clinical specialties""]"
The Conversation Train,Joel Shaul,dataset\adjusted_dataset\Medical\0000572.jpg,"[[[7, 203], [502, 203], [502, 495], [7, 495]]]","[""conversation hmli tpain:""]"
The Autistic Brain,Temple Grandin,dataset\adjusted_dataset\Medical\0000573.jpg,"[[[20, 232], [496, 232], [496, 284], [20, 284]]]","[""au tistic""]"
Cognitive-Behavioral Treatment of Borderline Personality Disorder,Marsha M. Linehan,dataset\adjusted_dataset\Medical\0000574.jpg,"[[[57, 71], [432, 71], [432, 321], [57, 321]]]","[""cognitive_ behavioral treatment of borderline personality disorder""]"
The Dukan Diet,Dr Pierre Dukan,dataset\adjusted_dataset\Medical\0000575.jpg,"[[[29, 427], [480, 427], [480, 493], [29, 493]]]","[""dr: fierre djukan emallv!""]"
Kumar and Clark's Clinical Medicine,Parveen Kumar CBE BSC MD DM (Hc) Frcp Frcp(edin),dataset\adjusted_dataset\Medical\0000576.jpg,[],[]
Wild Power,Sjanie Hugo Wurlitzer,dataset\adjusted_dataset\Medical\0000577.jpg,[],[]
MURTAGH'S GENERAL PRACTICE 7E,J. Murtagh,dataset\adjusted_dataset\Medical\0000578.jpg,"[[[89, 399], [491, 399], [491, 495], [89, 495]]]","[""mupgts eralpractce""]"
Tiny But Mighty,Hannah Shaw,dataset\adjusted_dataset\Medical\0000579.jpg,[],[]
Essentials of WAIS-IV Assessment,Elizabeth O. Lichtenberger,dataset\adjusted_dataset\Medical\0000580.jpg,"[[[39, 91], [467, 91], [467, 285], [39, 285]]]","[""essentials c wais-iv assessment sctn\"" editic' eir""]"
Blood Chemistry and CBC Analysis,Dicken Weatherby,dataset\adjusted_dataset\Medical\0000581.jpg,"[[[41, 59], [471, 59], [471, 162], [41, 162]]]","[""blood chemistry and cbc analysis""]"
"Kids in the Syndrome Mix of ADHD, LD, Autism Spectrum, Tourette's, Anxiety, and More!",Martin L. Kutscher,dataset\adjusted_dataset\Medical\0000582.jpg,"[[[126, 100], [380, 100], [380, 323], [126, 323]]]","[""snersw he pe adhd ld ausma spectpum tourette's anxiety and mmorei""]"
The Horse Anatomy Workbook,Maggie Raynor,dataset\adjusted_dataset\Medical\0000583.jpg,"[[[0, 0], [382, 0], [382, 138], [0, 138]]]","[""i6 hcky anaiomi workrook me enei""]"
The Wisdom of Psychopaths,Kevin Dutton,dataset\adjusted_dataset\Medical\0000584.jpg,"[[[11, 21], [506, 21], [506, 158], [11, 158]]]","[""the wisdom of psychopaths""]"
The Modern Herbal Dispensatory,Thomas Easley,dataset\adjusted_dataset\Medical\0000585.jpg,"[[[0, 0], [510, 0], [510, 263], [0, 263]]]","[""7 } modern herbal dispensatory ldeeelicgli0h""]"
Plants of the Gods,Richard Evans Schultes,dataset\adjusted_dataset\Medical\0000586.jpg,[],[]
Proof of Heaven,Eben Alexander,dataset\adjusted_dataset\Medical\0000587.jpg,[],[]
Herbal Antivirals,Stephen Harrod Buhner,dataset\adjusted_dataset\Medical\0000588.jpg,[],[]
Neurokinetic Therapy,David Weinstock,dataset\adjusted_dataset\Medical\0000589.jpg,"[[[86, 68], [436, 68], [436, 328], [86, 328]]]","[""neurokinetic therapy aatrondtve appnirri %i manus ausclc testrg""]"
The Structure of Magic: A Book About Language and Therapy v. 1,John Grinder,dataset\adjusted_dataset\Medical\0000590.jpg,[],[]
Clinical Medicine for the MRCP PACES,Gautam Mehta,dataset\adjusted_dataset\Medical\0000591.jpg,"[[[26, 94], [488, 94], [488, 186], [26, 186]]]","[""clinical nedicine for the mrcp paces volurde t:core clirincot gkill""]"
The Origin of Consciousness in the Breakdown of the Bicameral Mind,Julian Jaynes,dataset\adjusted_dataset\Medical\0000592.jpg,"[[[0, 155], [512, 155], [512, 336], [0, 336]]]","[""taf o4c 01 consciolsress ln the brea dovxoi tthe rmc ameramind""]"
The Art of Gathering,Priya Parker,dataset\adjusted_dataset\Medical\0000593.jpg,"[[[49, 95], [467, 95], [467, 339], [49, 339]]]","[""tae art 0f gataering hot wo nru &\""d why \"" manare""]"
Eat Right for Blood Type A,Dr. Peter J. D'Adamo,dataset\adjusted_dataset\Medical\0000594.jpg,"[[[0, 55], [512, 55], [512, 269], [0, 269]]]","[""eat right f4r blood ttpe a""]"
Motor Speech Disorders,Joseph R. Duffy,dataset\adjusted_dataset\Medical\0000595.jpg,"[[[38, 47], [472, 47], [472, 160], [38, 160]]]","[""motor speech disorders""]"
Counselling Children,Kathryn Geldard,dataset\adjusted_dataset\Medical\0000596.jpg,"[[[25, 69], [488, 69], [488, 134], [25, 134]]]","[""counselling children \""u""]"
How Not to Die,Michael Greger,dataset\adjusted_dataset\Medical\0000597.jpg,[],[]
The Second Brain,Michael Gershon,dataset\adjusted_dataset\Medical\0000598.jpg,[],[]
Early Start Denver Model for Young Children with Autism,Sally J. Rogers,dataset\adjusted_dataset\Medical\0000599.jpg,"[[[29, 161], [491, 161], [491, 500], [29, 500]]]","[""enr|ystart denver model for young children with autism proinobno languadl leamnranlenderenart sabhj' j. rojers and earaldine dawvson""]"
The River of Consciousness,Oliver Sacks,dataset\adjusted_dataset\Medical\0000600.jpg,"[[[27, 335], [485, 335], [485, 371], [27, 371]]]","[""conscousness""]"
Socially Speaking,Alison Schroeder,dataset\adjusted_dataset\Medical\0000601.jpg,"[[[128, 28], [377, 28], [377, 150], [128, 150]]]","[""sotially spenking""]"
What Your Doctor Doesn't Know about Nutritional Medicine May Be Killing You,Ray D Strand,dataset\adjusted_dataset\Medical\0000602.jpg,"[[[18, 82], [496, 82], [496, 242], [18, 242]]]","[""what your doctor doesn t know abqvt nutritional ~edicine may be killing yov""]"
An Introduction to Counselling,John McLeod,dataset\adjusted_dataset\Medical\0000603.jpg,"[[[22, 76], [493, 76], [493, 177], [22, 177]]]","[""counselling""]"
Move Your DNA,Katy Bowman,dataset\adjusted_dataset\Medical\0000604.jpg,[],[]
