name,author,img_paths,bounding_boxes,text
I'm a Stranger Here Myself,Bill Bryson,dataset\adjusted_dataset\Travel-Holiday-Guides\0000386.jpg,"[[[38, 136], [470, 136], [470, 209], [38, 209]]]","[""Fun a Stranger Here""]"
Lonely Planet Best of Japan,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000387.jpg,"[[[139, 152], [382, 152], [382, 205], [139, 205]]]","[""JAPAL""]"
The Best Place to be Today,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000388.jpg,"[[[138, 150], [384, 150], [384, 180], [138, 180]]]","[""PLACE To BE""]"
Zen and the Art of Motorcycle Maintenance,Robert M Pirsig,dataset\adjusted_dataset\Travel-Holiday-Guides\0000389.jpg,"[[[39, 271], [473, 271], [473, 311], [39, 311]]]","[""MotoRCYCLE""]"
Lonely Planet Italy Planning Map,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000390.jpg,"[[[20, 119], [404, 119], [404, 164], [20, 164]]]","[""Planning Mzp""]"
Gorillas in the Mist,Dian Fossey,dataset\adjusted_dataset\Travel-Holiday-Guides\0000391.jpg,"[[[63, 410], [217, 410], [217, 438], [63, 438]]]","[""Gotimas""]"
Pilgrim Tips & Packing List Camino de Santiago,S Yates,dataset\adjusted_dataset\Travel-Holiday-Guides\0000392.jpg,"[[[63, 68], [446, 68], [446, 136], [63, 136]]]","[""Tacking Lisl""]"
Lonely Planet The Netherlands,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000393.jpg,"[[[36, 126], [480, 126], [480, 182], [36, 182]]]","[""Nethenands""]"
Lonely Planet Western USA,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000394.jpg,"[[[87, 80], [426, 80], [426, 140], [87, 140]]]","[""Western""]"
The Old Patagonian Express,Paul Theroux,dataset\adjusted_dataset\Travel-Holiday-Guides\0000395.jpg,"[[[20, 290], [496, 290], [496, 364], [20, 364]]]","[""Patagonian""]"
Whizzy Wheels: My First London Bus,Marion Billet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000396.jpg,"[[[175, 149], [461, 149], [461, 209], [175, 209]]]","[""LONDON BUS""]"
Attention All Shipping,Charlie Connelly,dataset\adjusted_dataset\Travel-Holiday-Guides\0000397.jpg,"[[[45, 234], [475, 234], [475, 273], [45, 273]]]","[""ALL SHIPPING""]"
Camino Portugues Maps,John Brierley,dataset\adjusted_dataset\Travel-Holiday-Guides\0000398.jpg,"[[[109, 23], [465, 23], [465, 59], [109, 59]]]","[""Camino Porcugues""]"
Fifty Places to Bike Before You Die:Biking Experts Share the Worl,Chris Santella,dataset\adjusted_dataset\Travel-Holiday-Guides\0000399.jpg,[],[]
Adventure Motorcycling Handbook,Chris Scott,dataset\adjusted_dataset\Travel-Holiday-Guides\0000400.jpg,"[[[40, 76], [465, 76], [465, 143], [40, 143]]]","[""Motorcycling""]"
Little Princes,Conor Grennan,dataset\adjusted_dataset\Travel-Holiday-Guides\0000401.jpg,"[[[11, 99], [512, 99], [512, 212], [11, 212]]]","[""princes""]"
Lonely Planet Pocket Amsterdam,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000402.jpg,"[[[33, 79], [483, 79], [483, 139], [33, 139]]]","[""AMSTERDAM""]"
Lone Rider,Elspeth Beard,dataset\adjusted_dataset\Travel-Holiday-Guides\0000403.jpg,"[[[80, 50], [420, 50], [420, 124], [80, 124]]]","[""LONE""]"
Travels with Charley,John Steinbeck,dataset\adjusted_dataset\Travel-Holiday-Guides\0000404.jpg,"[[[75, 75], [455, 75], [455, 111], [75, 111]]]","[""STEINBECK""]"
The Missing Wife: The Unputdownable Bestseller,Sheila O'Flanagan,dataset\adjusted_dataset\Travel-Holiday-Guides\0000405.jpg,"[[[186, 212], [473, 212], [473, 293], [186, 293]]]","[""Mlissing""]"
The Scottish Bothy Bible,Geoff Allan,dataset\adjusted_dataset\Travel-Holiday-Guides\0000406.jpg,"[[[97, 25], [417, 25], [417, 65], [97, 65]]]","[""THE SCOTTISh""]"
Garlic And Sapphires,Ruth Reichl,dataset\adjusted_dataset\Travel-Holiday-Guides\0000407.jpg,"[[[77, 203], [421, 203], [421, 263], [77, 263]]]","[""SAPPHIRES""]"
Lonely Planet Bhutan,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000408.jpg,"[[[58, 74], [453, 74], [453, 160], [58, 160]]]","[""Bhutan""]"
The Almond Blossom Appreciation Society,Chris Stewart,dataset\adjusted_dataset\Travel-Holiday-Guides\0000409.jpg,"[[[29, 259], [488, 259], [488, 326], [29, 326]]]","[""ALMOnD BLOSs@M""]"
Lonely Planet's Best in Travel 2019,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000410.jpg,"[[[48, 90], [458, 90], [458, 138], [48, 138]]]","[""BESTrTRAVEL""]"
The Holy Land,Jerome Murphy-O'Connor,dataset\adjusted_dataset\Travel-Holiday-Guides\0000411.jpg,"[[[71, 41], [442, 41], [442, 113], [71, 113]]]","[""holvland""]"
Quiet Corners Of Paris,Jean-Christophe Napias,dataset\adjusted_dataset\Travel-Holiday-Guides\0000412.jpg,"[[[183, 39], [475, 39], [475, 117], [183, 117]]]","[""PAFis""]"
Complete Italian Beginner to Intermediate Book and Audio Course,Clelia Boscolo,dataset\adjusted_dataset\Travel-Holiday-Guides\0000413.jpg,"[[[158, 64], [474, 64], [474, 153], [158, 153]]]","[""COMPLETE""]"
Lonely Planet Cyprus,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000414.jpg,"[[[56, 72], [456, 72], [456, 183], [56, 183]]]","[""Cyprus""]"
The Laws Guide to Drawing Birds,John Muir Laws,dataset\adjusted_dataset\Travel-Holiday-Guides\0000415.jpg,"[[[22, 32], [290, 32], [290, 62], [22, 62]]]","[""The Laws Guide I""]"
Ghosts of Spain,Giles Tremlett,dataset\adjusted_dataset\Travel-Holiday-Guides\0000416.jpg,"[[[34, 108], [482, 108], [482, 234], [34, 234]]]","[""GHOSTS OF""]"
Trekking in the Dolomites,Gillian Price,dataset\adjusted_dataset\Travel-Holiday-Guides\0000417.jpg,"[[[41, 28], [316, 28], [316, 57], [41, 57]]]","[""TREKKING IN THE""]"
Names for the Sea,Sarah Moss,dataset\adjusted_dataset\Travel-Holiday-Guides\0000418.jpg,"[[[103, 184], [397, 184], [397, 247], [103, 247]]]","[""THE SA""]"
Annapurna,Maurice Herzog,dataset\adjusted_dataset\Travel-Holiday-Guides\0000419.jpg,"[[[286, 240], [498, 240], [498, 264], [286, 264]]]","[""NNRPURK4""]"
Lunch in Paris,Elizabeth Bard,dataset\adjusted_dataset\Travel-Holiday-Guides\0000420.jpg,"[[[264, 128], [504, 128], [504, 228], [264, 228]]]","[""Paras""]"
Walking,Erling Kagge,dataset\adjusted_dataset\Travel-Holiday-Guides\0000421.jpg,"[[[18, 10], [187, 10], [187, 61], [18, 61]]]","[""Walking""]"
The Lost Art of Reading Nature's Signs,Tristan Gooley,dataset\adjusted_dataset\Travel-Holiday-Guides\0000422.jpg,"[[[157, 160], [372, 160], [372, 229], [157, 229]]]","[""READING""]"
Lonely Planet Tanzania,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000423.jpg,"[[[55, 80], [458, 80], [458, 144], [55, 144]]]","[""Tanzania""]"
London: Monocle Travel Guides,Monocle,dataset\adjusted_dataset\Travel-Holiday-Guides\0000424.jpg,"[[[40, 50], [342, 50], [342, 102], [40, 102]]]","[""London""]"
The Paris Mapguide,Michael Middleditch,dataset\adjusted_dataset\Travel-Holiday-Guides\0000425.jpg,"[[[112, 100], [390, 100], [390, 132], [112, 132]]]","[""MAPSUDE""]"
Lonely Planet Trans-Siberian Railway,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000426.jpg,"[[[27, 78], [487, 78], [487, 138], [27, 138]]]","[""Trans Siberian""]"
Millionaire Expat,Andrew Hallam,dataset\adjusted_dataset\Travel-Holiday-Guides\0000427.jpg,"[[[21, 93], [452, 93], [452, 145], [21, 145]]]","[""MILLIONAIRE""]"
The Garden of the Gods,Gerald Durrell,dataset\adjusted_dataset\Travel-Holiday-Guides\0000428.jpg,"[[[117, 45], [393, 45], [393, 85], [117, 85]]]","[""01 the Gods""]"
Indonesia Etc.,Elizabeth Pisani,dataset\adjusted_dataset\Travel-Holiday-Guides\0000429.jpg,"[[[101, 219], [396, 138], [404, 189], [109, 271]]]","[""(NDOIESLA""]"
The Fields of Death (Wellington and Napoleon 4),Simon Scarrow,dataset\adjusted_dataset\Travel-Holiday-Guides\0000430.jpg,[],[]
The Generals (Wellington and Napoleon 2),Simon Scarrow,dataset\adjusted_dataset\Travel-Holiday-Guides\0000431.jpg,"[[[201, 246], [478, 246], [478, 324], [201, 324]]]","[""feneraks""]"
"Birds, Beasts and Relatives",Gerald Durrell,dataset\adjusted_dataset\Travel-Holiday-Guides\0000432.jpg,"[[[101, 49], [407, 49], [407, 90], [101, 90]]]","[""Jnd Rclatives""]"
Shark's Fin and Sichuan Pepper,Fuchsia Dunlop,dataset\adjusted_dataset\Travel-Holiday-Guides\0000433.jpg,"[[[39, 57], [463, 57], [463, 125], [39, 125]]]","[""SHARK S FIN""]"
A Time of Gifts,Patrick Leigh Fermor,dataset\adjusted_dataset\Travel-Holiday-Guides\0000434.jpg,"[[[177, 143], [241, 143], [241, 163], [177, 163]]]","[""Ts""]"
Bill Bryson's African Diary,Bill Bryson,dataset\adjusted_dataset\Travel-Holiday-Guides\0000435.jpg,"[[[141, 239], [497, 239], [497, 303], [141, 303]]]","[""AfRICAN""]"
A Small Place,Jamaica Kincaid,dataset\adjusted_dataset\Travel-Holiday-Guides\0000436.jpg,"[[[325, 78], [440, 78], [440, 109], [325, 109]]]","[""Face""]"
Dark Star Safari,Paul Theroux,dataset\adjusted_dataset\Travel-Holiday-Guides\0000437.jpg,"[[[319, 109], [493, 109], [493, 147], [319, 147]]]","[""SAFAR[""]"
Death In The Afternoon,Ernest Hemingway,dataset\adjusted_dataset\Travel-Holiday-Guides\0000438.jpg,"[[[8, 452], [350, 452], [350, 478], [8, 478]]]","[""Daio ths hntun""]"
Midnight In Sicily,Peter Robb,dataset\adjusted_dataset\Travel-Holiday-Guides\0000439.jpg,"[[[90, 450], [420, 450], [420, 476], [90, 476]]]","[""MIDNIGHTIN SICILY""]"
The Unseen,Roy Jacobsen,dataset\adjusted_dataset\Travel-Holiday-Guides\0000440.jpg,"[[[82, 210], [409, 210], [409, 275], [82, 275]]]","[""UNSEEN""]"
How to Travel the World on $50 a Day - Third Edition,Matt Kepnes,dataset\adjusted_dataset\Travel-Holiday-Guides\0000441.jpg,"[[[72, 14], [438, 14], [438, 40], [72, 40]]]","[""HEX torL TimEI EESTSELLEA""]"
The Places In Between,Rory Stewart,dataset\adjusted_dataset\Travel-Holiday-Guides\0000442.jpg,"[[[157, 222], [357, 222], [357, 248], [157, 248]]]","[""PLICES N""]"
A Night to Remember,Walter Lord,dataset\adjusted_dataset\Travel-Holiday-Guides\0000443.jpg,[],[]
History of the World Map by Map,DK,dataset\adjusted_dataset\Travel-Holiday-Guides\0000444.jpg,"[[[23, 35], [503, 35], [503, 119], [23, 119]]]","[""HISTORY""]"
Microadventures,Alastair Humphreys,dataset\adjusted_dataset\Travel-Holiday-Guides\0000445.jpg,"[[[3, 7], [512, 7], [512, 98], [3, 98]]]","[""M | C R 0r""]"
Mani,Patrick Leigh Fermor,dataset\adjusted_dataset\Travel-Holiday-Guides\0000446.jpg,"[[[28, 0], [505, 0], [505, 151], [28, 151]]]","[""MANI""]"
"National Geographic Atlas of the World, Tenth Edition",National Geographic,dataset\adjusted_dataset\Travel-Holiday-Guides\0000447.jpg,"[[[229, 451], [413, 451], [413, 471], [229, 471]]]","[""TENTO ECI7TY""]"
Lonely Planet Southeast Asia on a shoestring,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000448.jpg,[],[]
Lonely Planet Best of New York City 2019,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000449.jpg,[],[]
A Voyage For Madmen,Peter Nichols,dataset\adjusted_dataset\Travel-Holiday-Guides\0000450.jpg,"[[[126, 238], [484, 238], [484, 312], [126, 312]]]","[""VOYAGE""]"
"Lonely Planet Rarotonga, Samoa & Tonga",Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000451.jpg,"[[[76, 73], [435, 73], [435, 141], [76, 141]]]","[""Rarotonga""]"
Fire and Sword (Wellington and Napoleon 3),Simon Scarrow,dataset\adjusted_dataset\Travel-Holiday-Guides\0000452.jpg,[],[]
This Thing Of Darkness,Harry Thompson,dataset\adjusted_dataset\Travel-Holiday-Guides\0000453.jpg,"[[[50, 60], [486, 60], [486, 140], [50, 140]]]","[""Zbis Tbingof""]"
Lonely Planet Best of Europe,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000454.jpg,"[[[108, 152], [408, 152], [408, 206], [108, 206]]]","[""EUROPE""]"
Lonely Planet Tasmania,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000455.jpg,"[[[131, 333], [433, 333], [433, 394], [131, 394]]]","[""No image""]"
The River of Lost Footsteps,Thant Myint-U,dataset\adjusted_dataset\Travel-Holiday-Guides\0000456.jpg,"[[[39, 226], [470, 226], [470, 282], [39, 282]]]","[""FOOTSTEPS""]"
Lonely Planet Rome,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000457.jpg,"[[[78, 78], [439, 78], [439, 165], [78, 165]]]","[""Rome""]"
Queen of the Desert,Georgina Howell,dataset\adjusted_dataset\Travel-Holiday-Guides\0000458.jpg,"[[[241, 170], [487, 170], [487, 212], [241, 212]]]","[""DESERT""]"
Homage to Barcelona,Colm Toibin,dataset\adjusted_dataset\Travel-Holiday-Guides\0000459.jpg,"[[[38, 152], [470, 152], [470, 202], [38, 202]]]","[""BARCELONa""]"
Shadow of the Silk Road,Colin Thubron,dataset\adjusted_dataset\Travel-Holiday-Guides\0000460.jpg,"[[[67, 195], [448, 195], [448, 231], [67, 231]]]","[""SHADOW OFTHE""]"
Lonely Planet Eastern USA,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000461.jpg,"[[[110, 80], [402, 80], [402, 136], [110, 136]]]","[""Eastern""]"
A Thousand Days In Venice,Marlena De Blasi,dataset\adjusted_dataset\Travel-Holiday-Guides\0000462.jpg,"[[[81, 25], [412, 25], [412, 66], [81, 66]]]","[""tro usond Joj'""]"
Lonely Planet Costa Rica,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000463.jpg,"[[[22, 77], [491, 77], [491, 153], [22, 153]]]","[""Costa Rica""]"
Danube Bike Trail: Passau to Vienna - BIKE.AT.021.E v. 2,Esterbauer Verlag,dataset\adjusted_dataset\Travel-Holiday-Guides\0000464.jpg,[],[]
The Saffron Tales,Yasmin Khan,dataset\adjusted_dataset\Travel-Holiday-Guides\0000465.jpg,"[[[135, 233], [377, 233], [377, 277], [135, 277]]]","[""SAFFRON""]"
"Lonely Planet Rajasthan, Delhi & Agra",Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000466.jpg,"[[[65, 136], [450, 136], [450, 202], [65, 202]]]","[""Dellii & Agra""]"
Lonely Planet Dutch Phrasebook & Dictionary,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000467.jpg,"[[[49, 162], [244, 162], [244, 182], [49, 182]]]","[""PARAREBCOK""]"
Young Bloods (Wellington and Napoleon 1),Simon Scarrow,dataset\adjusted_dataset\Travel-Holiday-Guides\0000468.jpg,[],[]
Lonely Planet Botswana & Namibia,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000469.jpg,"[[[68, 78], [443, 78], [443, 140], [68, 140]]]","[""Botswana""]"
Lonely Planet Europe Phrasebook & Dictionary,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000470.jpg,"[[[48, 159], [247, 159], [247, 183], [48, 183]]]","[""PHRASEBccK""]"
Lonely Planet South India & Kerala,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000471.jpg,"[[[27, 79], [487, 79], [487, 139], [27, 139]]]","[""Souuth India""]"
Shinrin-Yoku,Dr Qing Li,dataset\adjusted_dataset\Travel-Holiday-Guides\0000472.jpg,"[[[150, 187], [397, 187], [397, 212], [150, 212]]]","[""SHINEIN-Toru""]"
"Lonely Planet Banff, Jasper and Glacier National Parks",Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000473.jpg,"[[[35, 77], [485, 77], [485, 143], [35, 143]]]","[""Banff; Jasper""]"
Lonely Planet Peru,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000474.jpg,"[[[113, 79], [403, 79], [403, 169], [113, 169]]]","[""Peru""]"
Foreign Devils on the Silk Road,Peter Hopkirk,dataset\adjusted_dataset\Travel-Holiday-Guides\0000475.jpg,"[[[32, 149], [326, 149], [326, 182], [32, 182]]]","[""ONTHE SILK""]"
Born to Run,Christopher McDougall,dataset\adjusted_dataset\Travel-Holiday-Guides\0000476.jpg,"[[[13, 13], [493, 13], [493, 75], [13, 75]]]","[""BORNTO RUN""]"
The Museum of Innocence,Orhan Pamuk,dataset\adjusted_dataset\Travel-Holiday-Guides\0000477.jpg,"[[[60, 218], [450, 218], [450, 271], [60, 271]]]","[""of Tnnocence""]"
The Geography of Bliss,Eric Weiner,dataset\adjusted_dataset\Travel-Holiday-Guides\0000478.jpg,"[[[71, 85], [456, 85], [456, 209], [71, 209]]]","[""BLISS""]"
Once Were Warriors,Alan Duff,dataset\adjusted_dataset\Travel-Holiday-Guides\0000479.jpg,"[[[0, 0], [512, 0], [512, 136], [0, 136]]]","[""HMARKLuXS""]"
Lonesome Traveler,Jack Kerouac,dataset\adjusted_dataset\Travel-Holiday-Guides\0000480.jpg,"[[[20, 270], [463, 270], [463, 336], [20, 336]]]","[""Lonesomne""]"
Black Diamond,Martin Walker,dataset\adjusted_dataset\Travel-Holiday-Guides\0000481.jpg,"[[[40, 62], [474, 62], [474, 118], [40, 118]]]","[""DIAMOND""]"
The Bush,Don Watson,dataset\adjusted_dataset\Travel-Holiday-Guides\0000482.jpg,"[[[0, 232], [492, 232], [492, 330], [0, 330]]]","[""BUSH""]"
Bitter Lemons of Cyprus,Lawrence Durrell,dataset\adjusted_dataset\Travel-Holiday-Guides\0000483.jpg,"[[[26, 329], [480, 329], [480, 362], [26, 362]]]","[""BITTER LEMONS OF""]"
Pagan Portals - Australian Druidry,Julie Brett,dataset\adjusted_dataset\Travel-Holiday-Guides\0000484.jpg,"[[[24, 289], [489, 289], [489, 341], [24, 341]]]","[""AUSTRALIAN""]"
Lonely Planet Pocket San Francisco,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000485.jpg,"[[[12, 89], [497, 89], [497, 138], [12, 138]]]","[""SAN FRANCISCO""]"
Hokkaido Highway Blues,Will Ferguson,dataset\adjusted_dataset\Travel-Holiday-Guides\0000486.jpg,"[[[47, 93], [469, 93], [469, 157], [47, 157]]]","[""HOKKAIDO""]"
On the Way Home,Laura Ingalls Wilder,dataset\adjusted_dataset\Travel-Holiday-Guides\0000487.jpg,"[[[62, 86], [308, 86], [308, 160], [62, 160]]]","[""On the""]"
Patrick Leigh Fermor,Artemis Cooper,dataset\adjusted_dataset\Travel-Holiday-Guides\0000488.jpg,"[[[22, 10], [493, 10], [493, 87], [22, 87]]]","[""PATRICK""]"
Lonely Planet Prague & the Czech Republic,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000489.jpg,"[[[69, 138], [487, 138], [487, 179], [69, 179]]]","[""the Czeen Republic""]"
Raw Spirit,Iain Banks,dataset\adjusted_dataset\Travel-Holiday-Guides\0000490.jpg,"[[[233, 73], [443, 73], [443, 111], [233, 111]]]","[""SPIRTT""]"
Lonely Planet's Best in Travel 2018,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000491.jpg,"[[[53, 99], [455, 99], [455, 143], [53, 143]]]","[""0 ESTTTRAVEL""]"
Lonely Planet Madagascar,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000492.jpg,"[[[22, 77], [496, 77], [496, 157], [22, 157]]]","[""Madagascar""]"
From Here to Eternity,Caitlin Doughty,dataset\adjusted_dataset\Travel-Holiday-Guides\0000493.jpg,"[[[169, 329], [339, 329], [339, 367], [169, 367]]]","[""ETERNITT""]"
Blood River,Tim Butcher,dataset\adjusted_dataset\Travel-Holiday-Guides\0000494.jpg,"[[[10, 280], [403, 280], [403, 369], [10, 369]]]","[""Blood""]"
Lonely Planet New Zealand's South Island Road Trips,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000495.jpg,"[[[116, 136], [395, 136], [395, 172], [116, 172]]]","[""SOUTH ISLAND""]"
Bicycle Diaries,David Byrne,dataset\adjusted_dataset\Travel-Holiday-Guides\0000496.jpg,"[[[75, 60], [438, 60], [438, 120], [75, 120]]]","[""DIARIES""]"
The Ritz London,John Williams,dataset\adjusted_dataset\Travel-Holiday-Guides\0000497.jpg,"[[[110, 82], [422, 82], [422, 108], [110, 108]]]","[""TheRTZLoNDON""]"
The Rough Guide to Japan (Travel Guide),Rough Guides,dataset\adjusted_dataset\Travel-Holiday-Guides\0000498.jpg,"[[[107, 34], [330, 34], [330, 98], [107, 98]]]","[""JAPAN""]"
Amazing Surfing Stories,Alex Wade,dataset\adjusted_dataset\Travel-Holiday-Guides\0000499.jpg,"[[[38, 30], [468, 30], [468, 108], [38, 108]]]","[""AMAZING""]"
A Fortune-Teller Told Me,Tiziano Terzani,dataset\adjusted_dataset\Travel-Holiday-Guides\0000500.jpg,"[[[402, 346], [488, 346], [488, 376], [402, 376]]]","[""LEE""]"
Sky Burial,Xinran,dataset\adjusted_dataset\Travel-Holiday-Guides\0000501.jpg,"[[[225, 131], [492, 131], [492, 205], [225, 205]]]","[""Euricc(""]"
Lonely Planet Brazilian Portuguese Phrasebook & Dictionary,Marcia Monje de Castro,dataset\adjusted_dataset\Travel-Holiday-Guides\0000502.jpg,"[[[128, 128], [373, 128], [373, 168], [128, 168]]]","[""Portuguese""]"
Lonely Planet Farsi (Persian) Phrasebook & Dictionary,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000503.jpg,"[[[141, 131], [369, 131], [369, 171], [141, 171]]]","[""(Persian)""]"
The House of Government,Yuri Slezkine,dataset\adjusted_dataset\Travel-Holiday-Guides\0000504.jpg,"[[[47, 129], [457, 129], [457, 171], [47, 171]]]","[""THE HDUSE DF""]"
Fungi of Temperate Europe,Thomas Laessoe,dataset\adjusted_dataset\Travel-Holiday-Guides\0000505.jpg,[],[]
The Most Beautiful Walk in the World,John Baxter,dataset\adjusted_dataset\Travel-Holiday-Guides\0000506.jpg,"[[[155, 205], [458, 205], [458, 278], [155, 278]]]","[""BEAUTIFUL""]"
Hungry Planet,Peter Menzel,dataset\adjusted_dataset\Travel-Holiday-Guides\0000507.jpg,"[[[52, 148], [474, 148], [474, 296], [52, 296]]]","[""PLANET""]"
The Incredible Spice Men,Cyrus Todiwala,dataset\adjusted_dataset\Travel-Holiday-Guides\0000508.jpg,"[[[67, 57], [423, 57], [423, 77], [67, 77]]]","[""TNELC IcETTTTN""]"
The Solitaire Mystery,Jostein Gaarder,dataset\adjusted_dataset\Travel-Holiday-Guides\0000509.jpg,"[[[103, 233], [413, 233], [413, 271], [103, 271]]]","[""Tve Solitaire""]"
Lonely Planet Best of China,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000510.jpg,"[[[128, 148], [382, 148], [382, 202], [128, 202]]]","[""CHINA""]"
Arctic Dreams,Barry Lopez,dataset\adjusted_dataset\Travel-Holiday-Guides\0000511.jpg,"[[[226, 323], [480, 323], [480, 353], [226, 353]]]","[""ATcric Drans""]"
Collins Complete Irish Wildlife,Paul Sterry,dataset\adjusted_dataset\Travel-Holiday-Guides\0000512.jpg,"[[[63, 97], [483, 97], [483, 137], [63, 137]]]","[""OMPLETE GUDJETO""]"
The Camper Van Cookbook,Martin Dorey,dataset\adjusted_dataset\Travel-Holiday-Guides\0000513.jpg,"[[[62, 56], [440, 56], [440, 108], [62, 108]]]","[""CAMPER VAN""]"
Up With the Larks,Tessa Hainsworth,dataset\adjusted_dataset\Travel-Holiday-Guides\0000514.jpg,"[[[35, 15], [478, 15], [478, 138], [35, 138]]]","[""Up Wieh""]"
Back from the Brink,Paul McGrath,dataset\adjusted_dataset\Travel-Holiday-Guides\0000515.jpg,"[[[45, 385], [388, 385], [388, 449], [45, 449]]]","[""Fack Tr""]"
New York - City Walks,Christina Henry de Tessan,dataset\adjusted_dataset\Travel-Holiday-Guides\0000516.jpg,"[[[13, 68], [506, 68], [506, 145], [13, 145]]]","[""NEW YORK""]"
Travel Listography,Lisa Nola,dataset\adjusted_dataset\Travel-Holiday-Guides\0000517.jpg,"[[[34, 80], [438, 80], [438, 160], [34, 160]]]","[""LISTOGRAPH""]"
Reading on Location,Luisa Moncada,dataset\adjusted_dataset\Travel-Holiday-Guides\0000518.jpg,"[[[69, 27], [482, 27], [482, 151], [69, 151]]]","[""REAQING""]"
Lonely Planet Pocket New York City,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000519.jpg,"[[[30, 118], [483, 118], [483, 166], [30, 166]]]","[""NEWYORK CITY""]"
Travels with Herodotus,Ryszard Kapuscinski,dataset\adjusted_dataset\Travel-Holiday-Guides\0000520.jpg,"[[[91, 129], [267, 108], [271, 163], [95, 185]]]","[""Trets""]"
The 50 Greatest Road Trips,Sarah Woods,dataset\adjusted_dataset\Travel-Holiday-Guides\0000521.jpg,"[[[87, 103], [427, 103], [427, 145], [87, 145]]]","[""GREATEST""]"
Lonely Planet Scotland's Highlands & Islands,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000522.jpg,"[[[31, 127], [481, 127], [481, 169], [31, 169]]]","[""Highlands & Islands""]"
The Pursuit of Italy,David Gilmour,dataset\adjusted_dataset\Travel-Holiday-Guides\0000523.jpg,"[[[220, 148], [482, 148], [482, 178], [220, 178]]]","[""The Pucjum DF""]"
Lonely Planet Pocket London,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000524.jpg,"[[[49, 103], [462, 103], [462, 178], [49, 178]]]","[""LONDON""]"
The Last Resort,Martin Parr,dataset\adjusted_dataset\Travel-Holiday-Guides\0000525.jpg,,
Kaukasis The Cookbook,Olia Hercules,dataset\adjusted_dataset\Travel-Holiday-Guides\0000526.jpg,"[[[148, 108], [380, 108], [380, 134], [148, 134]]]","[""THE COCKRDOK""]"
Lonely Planet Canary Islands,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000527.jpg,"[[[78, 138], [438, 138], [438, 210], [78, 210]]]","[""Islands""]"
The Further Adventures of An Idiot Abroad,Karl Pilkington,dataset\adjusted_dataset\Travel-Holiday-Guides\0000528.jpg,"[[[182, 185], [419, 185], [419, 233], [182, 233]]]","[""NDVENT URES""]"
For Crying Out Loud,Jeremy Clarkson,dataset\adjusted_dataset\Travel-Holiday-Guides\0000529.jpg,"[[[23, 387], [492, 387], [492, 465], [23, 465]]]","[""ClaritH""]"
Rules for Modern Life,Sir David Tang,dataset\adjusted_dataset\Travel-Holiday-Guides\0000530.jpg,"[[[111, 173], [399, 173], [399, 215], [111, 215]]]","[""MODERN""]"
Lonely Planet Paris,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000531.jpg,"[[[116, 80], [400, 80], [400, 158], [116, 158]]]","[""Paris""]"
