name,author,img_paths,bounding_boxes,text
"Death Note Black Edition, Vol. 4",Tsugumi Ohba,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000477.jpg,[],[]
The Walking Dead Volume 17: Something to Fear,Robert Kirkman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000478.jpg,[],[]
Scott Pilgrim: Scott Pilgrim's Finest Hour v. 6,Bryan Lee O'Malley,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000479.jpg,[],[]
Bone: v.1,Jeff Smith,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000480.jpg,"[[[92, 24], [418, 24], [418, 198], [92, 198]]]","[""bove""]"
"Legend Of Korra, The: Turf Wars Part 3",Michael Dante DiMartino,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000481.jpg,[],[]
Berserk Volume 15,Kentaro Miura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000482.jpg,"[[[40, 22], [484, 22], [484, 134], [40, 134]]]","[""efrserk 15""]"
Avatar: The Last Airbender#the Art Of The Animated Series,Bryan Konietzko,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000483.jpg,[],[]
"Spice and Wolf, Vol. 5 (light novel)",Isuna Hasekura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000484.jpg,[],[]
"Dragon Ball Super, Vol. 5",Akira Toriyama,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000485.jpg,[],[]
My Favorite Thing Is Monsters,Emil Ferris,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000486.jpg,"[[[29, 394], [487, 394], [487, 499], [29, 499]]]","[""my favorite thingi5 monsters""]"
"Blue Exorcist, Vol. 4",Kazue KATO,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000487.jpg,[],[]
Chew Volume 1: Tasters Choice,John Layman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000488.jpg,[],[]
The Art Of Charlie Chan Hock Chye,Sonny Liew,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000489.jpg,"[[[21, 3], [308, 3], [308, 82], [21, 82]]]","[""743 4rz ct charlie chan wock chte""]"
Explorers on the Moon,Herge,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000490.jpg,"[[[28, 80], [466, 80], [466, 172], [28, 172]]]","[""explorers on the moon""]"
The Walking Dead Volume 10: What We Become,Robert Kirkman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000491.jpg,[],[]
Doctor Who: Where's the Doctor?,Jamie Smart,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000492.jpg,"[[[74, 178], [459, 178], [459, 379], [74, 379]]]","[""wheres the docton?""]"
Stan Lee's How To Draw Superheroes,Stan Lee,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000493.jpg,"[[[18, 33], [486, 33], [486, 141], [18, 141]]]","[""stal] [3305 now td @row sufe uierde3""]"
The Walking Dead Volume 9: Here We Remain,Robert Kirkman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000494.jpg,[],[]
The Walking Dead: Volume 18,Robert Kirkman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000495.jpg,[],[]
The Walking Dead Book 5,Robert Kirkman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000496.jpg,"[[[79, 281], [448, 281], [448, 473], [79, 473]]]","[""the walking dead book fve""]"
The Little Mermaid,Robert Sabuda,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000497.jpg,"[[[38, 14], [443, 14], [443, 117], [38, 117]]]","[""jyle &megmaid""]"
Vinland Saga 3,Makoto Yukimura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000498.jpg,"[[[126, 336], [436, 336], [436, 483], [126, 483]]]","[""vinland saga""]"
Through the Woods,Emily Carroll,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000499.jpg,"[[[100, 80], [399, 80], [399, 275], [100, 275]]]","[""through tt woods""]"
Berserk Volume 16,Kentaro Miura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000500.jpg,"[[[37, 13], [482, 13], [482, 136], [37, 136]]]","[""{erserk 15""]"
The Incal,Alexandro Jodorowsky,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000501.jpg,"[[[24, 48], [489, 48], [489, 124], [24, 124]]]","[""the incal""]"
"Goodnight Punpun, Vol. 2",Inio Asano,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000502.jpg,"[[[0, 0], [512, 0], [512, 178], [0, 178]]]","[""goodnight punpun""]"
The World Of The Witcher,CD Projekt Red,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000503.jpg,,
"Legend Of Korra, The: Turf Wars Part Two",Michael Dante DiMartino,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000504.jpg,[],[]
Hawkeye Volume 2: Little Hits (marvel Now),Matt Fraction,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000505.jpg,"[[[70, 394], [482, 394], [482, 510], [70, 510]]]","[""haukeye little h\""ts feadi ttf #xsmt\""""]"
Tokyo Ghoul Complete Box Set,Sui Ishida,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000506.jpg,"[[[120, 385], [289, 385], [289, 477], [120, 477]]]","[""tokyo = ghcui""]"
"One Piece, Vol. 4",Eiichiro Oda,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000507.jpg,[],[]
Thing Explainer,Randall Munroe,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000508.jpg,"[[[118, 60], [398, 60], [398, 199], [118, 199]]]","[""thing explainer cempecatid sfetr tn itpet dfaea""]"
"Brown Bear, Brown Bear, What Do You See?",Jr.  Bill Martin,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000509.jpg,"[[[89, 103], [382, 103], [382, 194], [89, 194]]]","[""brewndoat brown drar; wkeh do tou 827""]"
"Dragon Ball Super, Vol. 2",Akira Toriyama,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000510.jpg,[],[]
The Cartoon Guide to Chemistry,Larry Gonick,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000511.jpg,"[[[13, 10], [505, 10], [505, 133], [13, 133]]]","[""thecaptoonguide to cllgmigtav""]"
Berserk Volume 20,Kentaro Miura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000512.jpg,"[[[35, 13], [486, 13], [486, 136], [35, 136]]]","[""eexserk 202""]"
The Walking Dead Volume 13: Too Far Gone,Robert Kirkman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000513.jpg,[],[]
Avatar: The Last Airbender# The Lost Adventures,May Chan,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000514.jpg,"[[[86, 30], [462, 30], [462, 117], [86, 117]]]","[""avatar  thi lxt xbfnjar""]"
Berserk Volume 21,Kentaro Miura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000515.jpg,"[[[35, 23], [465, 23], [465, 113], [35, 113]]]","[""bezsezk""]"
"Black Butler, Vol. 5",Yana Toboso,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000516.jpg,[],[]
Sword Art Online Progressive 1 (light novel),Reki Kawahara,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000517.jpg,"[[[324, 148], [503, 148], [503, 293], [324, 293]]]","[""word ft qune >ive ooi rhpa""]"
Am I There Yet?,Mari Andrew,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000518.jpg,[],[]
Fairy Tail 3,Hiro Mashima,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000519.jpg,"[[[28, 0], [477, 0], [477, 127], [28, 127]]]","[""frirytawe""]"
Sailor Moon Vol. 3,Naoko Takeuchi,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000520.jpg,[],[]
Crisis on Infinite Earths,DC Comics,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000521.jpg,[],[]
Asterix: Asterix and the Banquet,Rene Goscinny,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000522.jpg,"[[[10, 9], [500, 9], [500, 150], [10, 150]]]","[""bgoschvny aeterza uoblo asterix and the banquet""]"
Fables,Bill Willingham,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000523.jpg,"[[[34, 4], [501, 4], [501, 129], [34, 129]]]","[""faples ott""]"
Jolly Phonics Pupil Book 1,Sara Wernham,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000524.jpg,[],[]
"Death Note Black Edition, Vol. 6",Tsugumi Ohba,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000525.jpg,[],[]
"Death Note, Vol. 3",Tsugumi Ohba,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000526.jpg,[],[]
Easy Phonic Words Very First Reading Support Title,Mairi Mackinnon,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000527.jpg,"[[[23, 41], [470, 41], [470, 146], [23, 146]]]","[""easy phonics words""]"
"No Game No Life, Vol. 6 (light novel)",Yuu Kamiya,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000528.jpg,[],[]
"One Piece, Vol. 91",Eiichiro Oda,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000529.jpg,[],[]
"Yotsuba&!, Vol. 2",Kiyohiko Azuma,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000530.jpg,[],[]
"Seraph of the End, Vol. 1",Takaya Kagami,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000531.jpg,"[[[32, 296], [473, 296], [473, 362], [32, 362]]]","[""serophoteno""]"
Scott Pilgrim: Scott Pilgrim Gets it Together v. 4,Bryan Lee O'Malley,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000532.jpg,[],[]
Suicide Squad Vol. 1,Adam Glass,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000533.jpg,"[[[82, 26], [438, 26], [438, 153], [82, 153]]]","[""sucide 'ad""]"
Junji Ito's Cat Diary: Yon & Mu,Junji Ito,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000534.jpg,"[[[56, 14], [455, 14], [455, 93], [56, 93]]]","[""jurjioscat cun yon&mu""]"
"Haikyu!!, Vol. 3",Haruichi Furudate,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000535.jpg,[],[]
One Piece Box Set 2,Eiichiro Oda,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000536.jpg,,
Berserk Volume 26,Kentaro Miura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000537.jpg,[],[]
Berserk Volume 19,Kentaro Miura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000538.jpg,[],[]
The Walking Dead Volume 19: March to War,Robert Kirkman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000539.jpg,[],[]
Thea Stilton and the Mountain of Fire,Thea Stilton,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000540.jpg,"[[[46, 168], [466, 168], [466, 200], [46, 200]]]","[""mounani @rfie""]"
"Naruto: Itachi's Story, Vol. 1",Takashi Yano,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000541.jpg,[],[]
"One Piece: East Blue 4-5-6, Vol. 2 (Omnibus Edition)",Eiichiro Oda,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000542.jpg,[],[]
Illusion Of Life,Ollie Johnston,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000543.jpg,"[[[47, 59], [463, 59], [463, 176], [47, 176]]]","[""tke illusion o lile disaey animation frak ilom4olie fron""]"
The Walking Dead Volume 12: Life Among Them,Robert Kirkman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000544.jpg,[],[]
The Wicked + The Divine Volume 2: Fandemonium,Kieron Gillen,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000545.jpg,[],[]
"Dragon Ball Super, Vol. 4",Akira Toriyama,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000546.jpg,[],[]
Asterix: Omnibus 6,Rene Goscinny,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000547.jpg,[],[]
"One Piece: East Blue 7-8-9, Vol. 3 (Omnibus Edition)",Eiichiro Oda,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000548.jpg,[],[]
The Joker,Brian Azzarello,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000549.jpg,[],[]
A Monster Calls,Patrick Ness,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000550.jpg,"[[[25, 378], [488, 378], [488, 506], [25, 506]]]","[""a monster calls prtrice nlss siotindo\""d""]"
Berserk Volume 23,Kentaro Miura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000551.jpg,"[[[36, 17], [456, 17], [456, 118], [36, 118]]]","[""{ezserk""]"
Asterix: How Obelix Fell into the Magic Potion,Rene Goscinny,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000552.jpg,"[[[13, 9], [508, 9], [508, 142], [13, 142]]]","[""n goscojny acom a wdered how obelix ffll into thk magic potion wretpringatttt d""]"
"Is It Wrong to Try to Pick Up Girls in a Dungeon?, Vol. 2 (light novel)",Fujino Omori,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000553.jpg,[],[]
Ocean,Dan Kainen,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000554.jpg,"[[[0, 25], [512, 25], [512, 148], [0, 148]]]","[""ocean""]"
The Merchant of Venice,William Shakespeare,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000555.jpg,"[[[51, 39], [465, 39], [465, 133], [51, 133]]]","[""the merehant of venice wlllw miirkaci""]"
The Art Of The Mass Effect Universe,Casey Hudson,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000556.jpg,[],[]
"The Mortal Instruments: The Graphic Novel, Vol. 1",Cassandra Clare,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000557.jpg,,
"Ten Count, Vol. 2",Rihito Takarai,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000558.jpg,[],[]
Asterix: Omnibus 10,Albert Uderzo,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000559.jpg,"[[[38, 24], [472, 24], [472, 174], [38, 174]]]","[""aoterx bu""]"
The Walking Dead Volume 14: No Way Out,Robert Kirkman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000560.jpg,[],[]
Berserk Volume 27,Kentaro Miura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000561.jpg,[],[]
"Death Note Black Edition, Vol. 5",Tsugumi Ohba,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000562.jpg,[],[]
"Komi Can't Communicate, Vol. 2",Tomohito Oda,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000563.jpg,"[[[19, 203], [498, 203], [498, 300], [19, 300]]]","[""remi can communicate""]"
"Tokyo Ghoul: re, Vol. 3",Sui Ishida,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000564.jpg,[],[]
The Seven Deadly Sins 1,Nakaba Suzuki,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000565.jpg,[],[]
Scott Pilgrim: Scott Pilgrim vs the Universe v. 5,Bryan Lee O'Malley,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000566.jpg,[],[]
"Hunter x Hunter, Vol. 3",Yoshihiro Togashi,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000567.jpg,[],[]
Scott Pilgrim: Scott Pilgrim and the Infinite Sadness v. 3,Bryan Lee O'Malley,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000568.jpg,[],[]
"Dragon Ball Super, Vol. 3",Akira Toriyama,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000569.jpg,[],[]
Berserk Volume 28,Kentaro Miura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000570.jpg,"[[[17, 15], [486, 15], [486, 112], [17, 112]]]","[""{ezserk""]"
Made in Abyss Vol. 2,Akihito Tsukushi,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000571.jpg,[],[]
"Spice and Wolf, Vol. 7 (light novel)",Isuna Hasekura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000572.jpg,[],[]
The Walking Dead Volume 11: Fear The Hunters,Robert Kirkman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000573.jpg,[],[]
"Spice and Wolf, Vol. 8 (light novel)",Isuna Hasekura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000574.jpg,[],[]
Are You My Mother?,Alison Bechdel,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000575.jpg,"[[[100, 100], [327, 100], [327, 268], [100, 268]]]","[""tou my ne mother 4\""e""]"
Berserk Volume 18,Kentaro Miura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000576.jpg,[],[]
The Walking Dead Book 6,Robert Kirkman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000577.jpg,"[[[94, 296], [443, 296], [443, 478], [94, 478]]]","[""the walking dead #die 33""]"
Death Note: Another Note (Novel),Ishin Nishio,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000578.jpg,[],[]
"Dragon Ball (3-in-1 Edition), Vol. 2",Akira Toriyama,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000579.jpg,"[[[4, 0], [464, 0], [464, 155], [4, 155]]]","[""draqonb? -in-""]"
Adventure Time: v. 1,Ryan North,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000580.jpg,[],[]
The Walking Dead Volume 16: A Larger World,Robert Kirkman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000581.jpg,[],[]
"Death Note, Vol. 4",Tsugumi Ohba,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000582.jpg,,
The Walking Dead Volume 8: Made To Suffer,Robert Kirkman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000583.jpg,[],[]
The Buenas Noches a Todos (Going to Bed Book),Sandra Boynton,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000584.jpg,"[[[11, 43], [247, 43], [247, 192], [11, 192]]]","[""buenas noches""]"
"One Piece, Vol. 5",Eiichiro Oda,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000585.jpg,[],[]
The Walking Dead Volume 20: All Out War Part 1,Robert Kirkman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000586.jpg,[],[]
The Walking Dead Volume 15: We Find Ourselves,Robert Kirkman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000587.jpg,[],[]
"One Piece, Vol. 90",Eiichiro Oda,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000588.jpg,[],[]
Fence Vol. 1,C.S. Pacat,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000589.jpg,[],[]
Calvin and Hobbes,Bill Watterson,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000590.jpg,"[[[18, -9], [502, -9], [502, 94], [18, 94]]]","[""calvin 0 hobbes""]"
Scott Pilgrim's Precious Little Life,Bryan Lee O'Malley,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000591.jpg,"[[[83, 28], [438, 28], [438, 52], [83, 52]]]","[""cttri lii dtlzet""]"
Shadowhunters and Downworlders,Cassandra Clare,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000592.jpg,"[[[13, 11], [498, 11], [498, 142], [13, 142]]]","[""shadowhunters and downworlders""]"
"Blue Exorcist, Vol. 5",Kazue KATO,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000593.jpg,[],[]
Batman,Brian Augustyn,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000594.jpg,"[[[83, 9], [470, 9], [470, 190], [83, 190]]]","[""batman ih""]"
Berserk Volume 24,Kentaro Miura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000595.jpg,"[[[35, 21], [462, 21], [462, 119], [35, 119]]]","[""berserk""]"
"JoJo's Bizarre Adventure: Part 4--Diamond Is Unbreakable, Vol. 1",Hirohiko Araki,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000596.jpg,[],[]
Asterix: Asterix in Belgium,Rene Goscinny,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000597.jpg,"[[[4, 7], [507, 7], [507, 144], [4, 144]]]","[""b goscinny naerzt wcerzo in asterxeegum""]"
"Naruto, Vol. 4",Masashi Kishimoto,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000598.jpg,[],[]
The Sandman Volume 1: 30th Anniversary Edition,Neil Gaiman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000599.jpg,[],[]
Berserk Volume 22,Kentaro Miura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000600.jpg,[],[]
Zen Pencils,Gavin Aung Than,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000601.jpg,[],[]
Sunstone Volume 1,Stjepan Sejic,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000602.jpg,[],[]
Akira Volume 3,Katsuhiro Otomo,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000603.jpg,,
"One Piece: East Blue 10-11-12, Vol. 4 (Omnibus Edition)",Eiichiro Oda,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000604.jpg,[],[]
Berserk Volume 25,Kentaro Miura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000605.jpg,"[[[36, 18], [469, 18], [469, 122], [36, 122]]]","[""berserk""]"
Tokyo on Foot,Florent Chavouet,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000606.jpg,[],[]
Trauma is Really Strange,Steve Haines,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000607.jpg,"[[[10, 14], [504, 14], [504, 98], [10, 98]]]","[""traua |s really strange""]"
"Assassination Classroom, Vol. 4",Yusei Matsui,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000608.jpg,"[[[39, 43], [479, 43], [479, 87], [39, 87]]]","[""classroom""]"
"The Girl from the Other Side: Siuil, a Run: Vol. 2",Nagabe,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000609.jpg,[],[]
The Legend of Zelda Box Set,Akira Himekawa,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000610.jpg,,
"Kaguya-sama: Love Is War, Vol. 1",Aka Akasaka,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000611.jpg,[],[]
East of West Volume 1: The Promise,Jonathan Hickman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000612.jpg,[],[]
Hellboy Library Volume 1: Seed Of Destruction And Wake The Devil,Mike Mignola,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000613.jpg,[],[]
Donde Viven Los Monstruos,Maurice Sendak,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000614.jpg,"[[[17, 0], [506, 0], [506, 63], [17, 63]]]","[""donde viveh los monstrhos""]"
"Goodnight Punpun, Vol. 3",Inio Asano,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000615.jpg,"[[[0, 173], [512, 173], [512, 351], [0, 351]]]","[""goodnight punpun""]"
Let's Color,Kumon Publishing,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000616.jpg,"[[[101, 64], [465, 64], [465, 289], [101, 289]]]","[""lets color! 42""]"
"Naruto, Vol. 5",Masashi Kishimoto,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000617.jpg,[],[]
Rat Queens Volume 2: The Far Reaching Tentacles of N'Rygoth,Kurtis J. Wiebe,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000618.jpg,[],[]
Pluto,Naoki Urasawa,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000619.jpg,,
"Vagabond, Vol. 4 (VIZBIG Edition)",Takehiko Inoue,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000620.jpg,,
Maus: a Survivor\'s Tale,Art Spiegelman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000621.jpg,[],[]
NieR:Automata: Long Story Short,Jun Eishima,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000622.jpg,"[[[48, 190], [466, 190], [466, 238], [48, 238]]]","[""hiek autouatta""]"
Green Arrow,Andy Diggle,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000623.jpg,"[[[117, 39], [472, 39], [472, 153], [117, 153]]]","[""green qou dar""]"
Batman,Doug Moench,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000624.jpg,[],[]
Boy and Going Solo,Roald Dahl,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000625.jpg,"[[[18, 5], [491, 5], [491, 281], [18, 281]]]","[""roald dahl boyand $ oing safe""]"
Vinland Saga 4,Makoto Yukimura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000626.jpg,"[[[106, 332], [410, 332], [410, 485], [106, 485]]]","[""icland saga""]"
"Spice and Wolf, Vol. 9 (light novel)",Isuna Hasekura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000627.jpg,[],[]
The Tea Dragon Society,Katie O'Neill,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000628.jpg,"[[[107, 53], [408, 53], [408, 171], [107, 171]]]","[""jea dragon ~bociely""]"
Made in Abyss Vol. 4,Akihito Tsukushi,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000629.jpg,[],[]
The Art of My Neighbor Totoro,Hayao Miyazaki,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000630.jpg,"[[[141, 0], [387, 0], [387, 85], [141, 85]]]","[""tae aet op arilbur""]"
"Bakuman., Vol. 1",Tsugumi Ohba,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000631.jpg,"[[[0, 0], [512, 0], [512, 140], [0, 140]]]","[""beikumal""]"
House Of M,Olivier Coipel,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000632.jpg,"[[[156, 28], [492, 28], [492, 106], [156, 106]]]","[""house of ma""]"
Storm,Tim Minchin,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000633.jpg,[],[]
JoJo's Bizarre Adventure,Hirohiko Araki,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000634.jpg,"[[[105, 67], [425, 67], [425, 141], [105, 141]]]","[""jojos ora4aa""]"
Tintin in the Congo,Herge,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000635.jpg,"[[[83, 6], [442, 6], [442, 176], [83, 176]]]","[""7o4 titin tintin in the congo""]"
The Sworn Sword: The Graphic Novel,George R. R. Martin,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000636.jpg,[],[]
Encyclopedia Prehistorica Sharks and Other Sea Monsters,Matthew Reinhart,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000637.jpg,[],[]
Made in Abyss Vol. 3,Akihito Tsukushi,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000638.jpg,[],[]
Batman Dark Victory (New Edition),Jeph Loeb,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000639.jpg,[],[]
Asterix: Asterix and the Picts,Jean-Yves Ferri,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000640.jpg,[],[]
"Yotsuba&!, Vol. 3",Kiyohiko Azuma,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000641.jpg,[],[]
