image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4391/9780439153898.jpg,12 Fabulously Funny Fairy Tale Plays,Justin McCory Martin,Paperback,4.0,9.75,$,11.5,9780439153898,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000610.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1076/9781107615038.jpg,Cambridge IGCSE (R) Chemistry Coursebook with CD-ROM,Richard Harwood,Mixed media product,0.0,35.51,$,,9781107615038,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000611.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5216/9780521659604.jpg,Minimus Pupil's Book,Barbara Bell,Paperback,4.5,20.36,$,,9780521659604,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000612.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5213/9780521397810.jpg,Five-Minute Activities,Penny Ur,Paperback,4.0,21.71,$,32.67,9780521397810,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000613.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9728/9780972860314.jpg,The Ordinary Parent's Guide to Teaching Reading,Jessie Wise,Paperback,4.0,23.50,$,29.0,9780972860314,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000614.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4391/9780439155878.jpg,25 Read & Write Mini-Books,Nancy Sanders,Paperback,4.0,9.99,$,11.5,9780439155878,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000615.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1380/9781138093027.jpg,Descriptosaurus,Alison Wilcox,Mixed media product,4.0,41.87,$,,9781138093027,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000616.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9891/9780989151108.jpg,Invent To Learn,Sylvia Libow Martinez,Paperback,4.0,35.30,$,,9780989151108,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000617.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9332/9781933241357.jpg,More Let's Fold!,Akaishi Shinobu,Paperback,4.0,6.43,$,,9781933241357,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000618.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1996/9780199652709.jpg,Oxford Guide to Effective Writing and Speaking,John Seely,Paperback,4.0,14.50,$,18.0,9780199652709,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000619.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2598/9781259862410.jpg,"The Official Guide to the GRE General Test, Third Edition",Educational Testing Service,Paperback,4.0,28.12,$,42.79,9781259862410,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000620.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0081/9780008151546.jpg,Numbers Ages 3-5: New Edition,Collins Easy Learning,Paperback,4.0,4.01,$,5.37,9780008151546,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000621.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7181/9780718181147.jpg,Vargic's Miscellany of Curious Maps,Martin Vargic,Hardback,4.0,33.08,$,,9780718181147,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000622.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9012/9781901219548.jpg,The Learning Powered School,Guy Claxton,Paperback,4.0,28.01,$,29.9,9781901219548,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000623.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5063/9781506328157.jpg,Collaborative Professionalism,Andrew Hargreaves,Paperback,3.5,19.21,$,21.1,9781506328157,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000624.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9413/9780941355513.jpg,Good Questions for Math Teaching,Pat Lilburn,Paperback,4.0,17.57,$,25.2,9780941355513,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000625.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5924/9781592403622.jpg,Bright from the Start,Jill Stamm,Paperback,4.0,15.48,$,17.0,9781592403622,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000626.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8431/9781843108528.jpg,The Verbal Behavior Approach,Mary Barbera,Paperback,4.0,16.44,$,18.0,9781843108528,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000627.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1076/9781107614581.jpg,Cambridge IGCSE (R) Physics Coursebook with CD-ROM,David Sang,Mixed media product,4.5,35.65,$,,9781107614581,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000628.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9332/9781933241326.jpg,More Let's Color,Kumon Publishing,Paperback,4.5,6.27,$,7.8,9781933241326,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000629.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7636/9780763619527.jpg,Quiet Loud,Leslie Patricelli,Hardback,4.0,8.97,$,,9780763619527,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000630.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5450/9780545019224.jpg,My First Bob Books: Pre-Reading Skills,Lynn Maslen Kertell,Paperback,4.0,14.43,$,17.0,9780545019224,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000631.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4650/9780465024339.jpg,Frames of Mind,Howard Gardner,Paperback,4.0,14.96,$,19.1,9780465024339,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000632.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5711/9781571107060.jpg,Craft Lessons,Ralph Fletcher,Paperback,4.0,25.12,$,31.4,9781571107060,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000633.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5063/9781506389981.jpg,"Developing Assessment-Capable Visible Learners, Grades K-12",Nancy Frey,Paperback,4.0,28.66,$,32.5,9781506389981,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000634.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141047140.jpg,Stones into Schools,Greg Mortenson,Paperback,4.0,14.36,$,17.0,9780141047140,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000635.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8773/9781877398247.jpg,The Hidden Lives of Learners,Graham Nuthall,Paperback,4.5,22.02,$,25.0,9781877398247,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000636.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2015/9780201550917.jpg,Learning All The Time,John Holt,Paperback,4.5,13.03,$,,9780201550917,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000637.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4462/9781446260746.jpg,Introduction to Research Methods in Education,Keith F. Punch,Paperback,3.5,36.81,$,,9781446260746,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000638.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3250/9780325049045.jpg,Not This But That,Debbie Miller,Paperback,4.0,21.34,$,,9780325049045,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000639.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8534/9781853468339.jpg,How to Teach Fiction Writing at Key Stage 2,Pie Corbett,Paperback,4.5,29.88,$,30.9,9781853468339,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000640.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4625/9781462517473.jpg,A Parent's Guide to High-Functioning Autism Spectrum Disorder,Sally Ozonoff,Paperback,4.0,17.40,$,18.0,9781462517473,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000641.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2412/9780241244838.jpg,Feminist Fight Club,Jessica Bennett,Paperback,4.0,20.66,$,,9780241244838,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000642.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7859/9781785920912.jpg,The Green-Eyed Goblin,Kay Al-Ghani,Hardback,3.0,19.63,$,,9781785920912,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000643.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3250/9780325012032.jpg,"English Learners, Academic Literacy, and Thinking",Pauline Gibbons,Paperback,3.5,28.30,$,29.9,9780325012032,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000644.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8806/9780880620741.jpg,The Three R's,Ruth Beechick,Paperback,4.5,10.45,$,11.5,9780880620741,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000645.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2604/9781260455779.jpg,5 Steps to a 5: AP Human Geography 2020,Carol Ann Gillespie,Paperback,0.0,18.25,$,,9781260455779,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000646.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1076/9781107659353.jpg,Cambridge Checkpoint Science Coursebook 8,Mary Jones,Paperback,4.0,27.09,$,,9781107659353,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000647.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4166/9781416608189.jpg,A Handbook for the Art and Science of Teaching,Dr Robert J Marzano,Paperback,4.0,20.93,$,29.3,9781416608189,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000648.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2412/9780241217283.jpg,Rest,Alex Soojung-Kim Pang,Paperback,4.0,19.90,$,24.17,9780241217283,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000649.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8855/9781885535177.jpg,Guide to Getting it on,Paul  Psy.D Joannides,Paperback,4.5,19.05,$,20.1,9781885535177,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000650.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4462/9781446272855.jpg,Circle Solutions for Student Wellbeing,Sue Roffey,Paperback,4.5,29.94,$,43.2,9781446272855,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000651.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4071/9781407159911.jpg,An Observation Survey of Early Literacy Achievement,Marie M. Clay,Paperback,4.0,30.01,$,48.5,9781407159911,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000652.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9255/9781925595055.jpg,Reflective Practice in Supervision,Daphne Hewson,Paperback,4.0,23.00,$,27.95,9781925595055,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000653.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6848/9780684824727.jpg,How to Talk so Kids can Learn at Home and at School,Adele Faber,Paperback,4.0,13.92,$,17.0,9780684824727,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000654.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1019/9781101982853.jpg,Mindshift,Barbara Oakley,Paperback,4.0,13.82,$,18.0,9781101982853,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000655.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1319/9780131950849.jpg,Understanding by Design,Grant P. Wiggins,Paperback,4.0,31.05,$,,9780131950849,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000656.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8631/9780863153662.jpg,Painting With Children,Brunhild Müller,Paperback,3.0,8.19,$,9.5,9780863153662,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000657.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8516/9781851689552.jpg,Are You Smart Enough to Work at Google?,William Poundstone,Paperback,3.5,9.02,$,11.4,9781851689552,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000658.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8264/9780826412768.jpg,Pedagogy of the Oppressed,Paulo Freire,Paperback,4.5,25.09,$,,9780826412768,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000659.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4709/9780470900307.jpg,Reading in the Wild,Donalyn Miller,Paperback,4.5,16.00,$,19.7,9780470900307,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000660.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9332/9781933241029.jpg,My Book Of Pasting - Us Edition,Kumon,Paperback,4.5,8.01,$,8.3,9781933241029,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000661.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1927/9780192742346.jpg,Bond 11+: English: Comprehension Papers,Michellejoy Hughes,Paperback,4.0,9.34,$,9.5,9780192742346,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000662.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3107/9780310726029.jpg,The Rhyme Bible Storybook,L. J. Sattgast,Hardback,4.5,14.38,$,16.0,9780310726029,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000663.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8657/9780865716698.jpg,Weapons of Mass Instruction,John Taylor Gatto,Paperback,4.0,18.15,$,,9780865716698,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000664.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4782/9781478213796.jpg,ESL Classroom Activities for Teens and Adults,Shelley Ann Vernon,Paperback,4.0,21.93,$,,9781478213796,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000665.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1928/9780192802460.jpg,Scouting for Boys,Robert Baden-Powell,Paperback,4.5,8.69,$,11.4,9780192802460,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000666.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8550/9781855034716.jpg,Sensory Circuits,Jane Horwood,Paperback,4.5,14.99,$,20.1,9781855034716,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000667.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7087/9780708713815.jpg,Inside the Black Box: v. 1,Dylan Wiliam,Paperback,4.0,8.28,$,,9780708713815,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000668.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5903/9780590378727.jpg,25 Super Cool Math Board Games,Lorraine Hopping Egan,Paperback,4.5,13.42,$,16.0,9780590378727,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000669.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9033/9781903348147.jpg,An Introductory Guide to Aromatherapy,Louise Tucker,Paperback,4.5,22.83,$,23.0,9781903348147,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000670.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1385/9781138590922.jpg,Reading for Life,Lyn Stone,Paperback,4.0,20.84,$,,9781138590922,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000671.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3162/9780316234405.jpg,Despicable Me 2: Meet the Minions,Lucy Rosen,Paperback,4.0,4.22,$,,9780316234405,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000672.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9107/9780910791625.jpg,Bridge at a Glance,Audrey Grant,Paperback,4.5,7.88,$,8.49,9780910791625,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000673.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5925/9781592538362.jpg,Art Lab for Little Kids,Susan Schwake,Paperback,4.0,15.81,$,21.1,9781592538362,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000674.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3352/9780335226887.jpg,Talk for Writing Across the Curriculum: How to Teach Non-fiction Writing to 5-12 Year-Olds,Pie Corbett,DVD video,4.5,43.97,$,,9780335226887,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000675.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8490/9781849054386.jpg,My Autism Book,Gloria Dura-Vila,Hardback,4.0,13.83,$,,9781849054386,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000676.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1703/9780170353113.jpg,Educational Psychology for Learning and Teaching,Anne McMaugh,Paperback,4.0,113.59,$,,9780170353113,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000677.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6091/9781609189754.jpg,"Handbook of Art Therapy, Second Edition",Cathy A. Malchiodi,Hardback,4.0,58.09,$,68.0,9781609189754,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000678.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5063/9781506356495.jpg,Collective Efficacy,Jenni Anne Marie Donohoo,Paperback,4.0,24.35,$,26.3,9781506356495,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000679.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0718/9780071800518.jpg,Stocks for the Long Run 5/E: The Definitive Guide to Financial Market Returns & Long-Term Investment Strategies,Jeremy J. Siegel,Hardback,4.0,23.56,$,42.79,9780071800518,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000680.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9822/9780982259245.jpg,The Highly Engaged Classroom,Dr Robert J Marzano,Paperback,4.0,19.80,$,29.9,9780982259245,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000681.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5264/9781526423719.jpg,Research Methods in Early Childhood,Penny Mukherji,Paperback,4.0,32.70,$,,9781526423719,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000682.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9316/9781931636773.jpg,Soda Pop Head,Julia Cook,Paperback,4.5,8.09,$,9.5,9781931636773,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000683.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7682/9780768239935.jpg,"Math Practice, Grade 4",Singapore Asian Publishers,Paperback,4.5,9.32,$,10.3,9780768239935,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000684.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4350/9780435032043.jpg,"Level 3 Diploma Supporting teaching and learning in schools, Primary, Candidate Handbook",Louise Burnham,Mixed media product,4.5,45.06,$,,9780435032043,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000685.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4158/9780415834599.jpg,From Birth to Five Years: Practical Developmental Examination,Ajay Sharma,Paperback,4.0,25.56,$,,9780415834599,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000686.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0081/9780008151539.jpg,Maths Ages 3-5: New Edition,Collins Easy Learning,Paperback,4.5,4.84,$,5.0,9780008151539,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000687.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7682/9780768239928.jpg,"Math Practice, Grade 3",Singapore Asian Publishers,Paperback,4.0,10.69,$,,9780768239928,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000688.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5711/9781571109545.jpg,Word Nerds,Leslie Montgomery,Paperback,4.0,29.05,$,30.4,9781571109545,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000689.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473602250.jpg,The Chambers Dictionary (13th Edition),Chambers,Hardback,4.5,57.63,$,,9781473602250,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000690.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5062/9781506213583.jpg,Score Higher on the UCAT,Kaplan Test Prep,Paperback,0.0,20.84,$,24.0,9781506213583,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000691.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5217/9780521797924.jpg,Cambridge Latin Course Book 5 Student's Book,Cambridge School Classics Project,Paperback,4.5,28.29,$,,9780521797924,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000692.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1903/9780190303686.jpg,Teaching Language in Context,Beverly Derewianka,Paperback,4.0,43.02,$,48.5,9780190303686,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000693.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3381/9781338111507.jpg,First Little Readers Parent Pack: Guided Reading Level D,Liza Charlesworth,Paperback,4.5,15.94,$,18.0,9781338111507,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000694.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8979/9780897932110.jpg,101 Drama Games for Children,Paul Rooyackers,Paperback,4.0,15.06,$,15.99,9780897932110,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000695.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7869/9781786994608.jpg,Decolonizing Research,Professor Linda Tuhiwai Smith,Paperback,0.0,21.10,$,23.0,9781786994608,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000696.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5635/9780563519201.jpg,BBC ITALIAN PHRASE BOOK & DICTIONARY,Carol Stanley,Paperback,3.5,5.22,$,6.2,9780563519201,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000697.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5104/9781510405653.jpg,Edexcel International GCSE Biology Workbook,Erica Larkcom,Paperback,0.0,7.78,$,7.8,9781510405653,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000698.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5452/9780545200752.jpg,"Scholastic Success with Writing, Grade 5",Scholastic,Paperback,4.0,6.37,$,,9780545200752,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000699.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7382/9780738220086.jpg,"How Children Learn, 50th anniversary edition",John Holt,Paperback,4.0,14.64,$,16.0,9780738220086,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000700.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6911/9780691174952.jpg,The Tyranny of Metrics,Jerry Z. Muller,Hardback,3.5,20.66,$,22.99,9780691174952,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000701.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2014/9780201484021.jpg,How Children Fail,John Holt,Paperback,4.0,13.12,$,,9780201484021,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000702.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9273/9781927322666.jpg,Disobedient Teaching,Welby Ings,Paperback,4.5,21.88,$,25.0,9781927322666,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000703.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1380/9781138065772.jpg,Talkabout for Children 2,Alex Kelly,Paperback,0.0,54.20,$,,9781138065772,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000704.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7859/9781785922992.jpg,Dyslexia is My Superpower (Most of the Time),Margaret Rooke,Paperback,4.0,15.76,$,16.0,9781785922992,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000705.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5713/9780571309849.jpg,How to Speak Money,John Lanchester,Paperback,4.0,9.80,$,11.5,9780571309849,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000706.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8558/9781855841871.jpg,Study of Man,Rudolf Steiner,Paperback,4.0,13.16,$,15.0,9781855841871,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000707.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6125/9781612500997.jpg,Make Just One Change,Dan Rothstein,Paperback,4.0,28.37,$,36.0,9781612500997,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000708.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5648/9781564843159.jpg,Flip Your Classroom,Jonathan Bergmann,Paperback,4.0,16.38,$,19.95,9781564843159,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000709.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5063/9781506306865.jpg,The Impact Cycle,Jim Knight,Paperback,4.5,35.36,$,37.1,9781506306865,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000710.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4166/9781416625339.jpg,Fast and Effective Assessment,Glen Pearsall,Paperback,4.5,25.21,$,31.4,9781416625339,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000711.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7813/9781781351079.jpg,Dirty Teaching,Juliet Robertson,Paperback,4.5,23.87,$,,9781781351079,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000712.jpg
